run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_L_min,heatmap_L_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,i_mix_avg_A_per_m2,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,residual_avg_A_per_m2,converged,method,iterations,out_of_plane_width_m,reactive_length_m,reactive_area_m2,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,pzc_Au_V,pzc_Pd_V,Cdl_Au_uF_per_cm2,Cdl_Pd_uF_per_cm2,L_Au_nm,L_Pd_len_nm
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,9.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.5230528102273556,0.04025589680123036,0.04025589680123036,1.2242695349035303e-10,1.2242695349035303e-10,0.0025505615310490214,-4.579669976578771e-16,-4.579669976578771e-16,-1.3927774258568726e-24,-1.3927774258568726e-24,-2.901619637201818e-17,True,brentq,18,1.0,4.8e-08,4.8e-08,0.4575523750252703,-0.4179603573155006,0.63223237061759,-0.49209274583500234,7.373937602680824,False,2.0,0.1,0.715746999968504,8.85e-05,3.877999999999998e-06,with_edl_FULL,0.01,,,pH,9.0,,,,,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,9.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.30535763527337345,0.017453558393594904,0.017453558393594904,5.308007401361622e-11,5.308007401361622e-11,0.0011058348752836713,9.11087177923875e-13,9.11087177923875e-13,2.77081462395676e-21,2.77081462395676e-21,5.772530466576584e-14,True,brentq,16,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,2.0,0.1,0.715746999968504,8.85e-05,3.877999999999998e-06,without_edl,0.01,,,pH,9.0,,,,,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,10.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688527720525737,0.00871295188512584,0.00871295188512584,2.6497985139195384e-11,2.6497985139195384e-11,0.0005520413570665705,-3.842412499288628e-15,-3.842412499288628e-15,-1.1685613629821867e-23,-1.1685613629821867e-23,-2.4345028395462223e-16,True,brentq,19,1.0,4.8e-08,4.8e-08,0.4575523750252703,-0.4179603573155006,0.63223237061759,-0.49209274583500234,8.357655016180482,False,3.0,0.1,0.6566204999527561,8.85e-05,3.8779999999999975e-07,with_edl_FULL,0.01,,,pH,10.0,,,,,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,10.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.2122503881205972,0.0028479191867041283,0.0028479191867041283,8.661142777081395e-12,8.661142777081395e-12,0.00018044047452252907,-1.951563910473908e-17,-1.951563910473908e-17,-5.935131076094628e-26,-5.935131076094628e-26,-1.2364856408530474e-18,True,brentq,14,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,3.0,0.1,0.6566204999527561,8.85e-05,3.8779999999999975e-07,without_edl,0.01,,,pH,10.0,,,,,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,11.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.41464686199328143,0.0018864235423435409,0.0018864235423435409,5.737025023239355e-12,5.737025023239355e-12,0.0001195213546508199,-3.352864860750593e-13,-3.352864860750593e-13,-1.0196792593973614e-21,-1.0196792593973614e-21,-2.1243317904111696e-14,True,brentq,18,1.0,4.8e-08,4.8e-08,0.4575523750252703,-0.4179603573155006,0.63223237061759,-0.49209274583500234,9.341479002945352,False,4.0,0.1,0.597493999937008,8.85e-05,3.877999999999997e-08,with_edl_FULL,0.01,,,pH,11.0,,,,,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,11.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.11914314098006151,0.00046469857395424095,0.00046469857395424095,1.413249616110662e-12,1.413249616110662e-12,2.9442700335638793e-05,1.684557983556989e-13,1.684557983556989e-13,5.123107874681135e-22,5.123107874681135e-22,1.0673141405585698e-14,True,brentq,15,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,4.0,0.1,0.597493999937008,8.85e-05,3.877999999999997e-08,without_edl,0.01,,,pH,11.0,,,,,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,12.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.3604346426533399,0.00040855633956716873,0.00040855633956716873,1.2425088485632722e-12,1.2425088485632722e-12,2.5885601011734836e-05,-3.997344989736806e-15,-3.997344989736806e-15,-1.2156797091362934e-23,-1.2156797091362934e-23,-2.532666060700611e-16,True,brentq,16,1.0,4.8e-08,4.8e-08,0.4575523750252703,-0.4179603573155006,0.63223237061759,-0.49209274583500234,10.400136927827738,False,5.0,0.1,0.53836749992126,8.85e-05,3.877999999999993e-09,with_edl_FULL,0.01,,,pH,12.0,,,,,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,12.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.026035893820760065,7.582545374333803e-05,7.582545374333803e-05,2.3060172636712537e-13,2.3060172636712537e-13,4.804202632648445e-06,6.765272478510831e-15,6.765272478510831e-15,2.0574667685726395e-23,2.0574667685726395e-23,4.286389101192999e-16,True,brentq,14,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,5.0,0.1,0.53836749992126,8.85e-05,3.877999999999993e-09,without_edl,0.01,,,pH,12.0,,,,,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,13.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.30621569467203597,8.851249764244802e-05,8.851249764244802e-05,2.691857912318518e-13,2.691857912318518e-13,5.608037317330246e-06,-6.236872997222864e-16,-6.236872997222864e-16,-1.8967689730685747e-24,-1.8967689730685747e-24,-3.9516020272261975e-17,True,brentq,18,1.0,4.8e-08,4.8e-08,0.4575523750252703,-0.4179603573155006,0.63223237061759,-0.49209274583500234,11.743959424060918,False,6.0,0.1,0.47924099990551206,8.85e-05,3.877999999999995e-10,with_edl_FULL,0.01,,,pH,13.0,,,,,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,13.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,-0.06707135333306011,1.2372535140516469e-05,1.2372535140516469e-05,3.762757520183907e-14,3.762757520183907e-14,7.839078167049807e-07,2.032540260231419e-17,2.032540260231419e-17,6.181397799564526e-26,6.181397799564526e-26,1.2877912082426096e-18,True,brentq,14,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,6.0,0.1,0.47924099990551206,8.85e-05,3.877999999999995e-10,without_edl,0.01,,,pH,13.0,,,,,,,
ofat_compare:pH:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,14.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.25198961495996575,1.9182199805386006e-05,1.9182199805386006e-05,5.833724919885217e-14,5.833724919885217e-14,1.2153593583094203e-06,5.912052802609785e-16,5.912052802609785e-16,1.7979840744114233e-24,1.7979840744114233e-24,3.745800155023799e-17,True,brentq,15,1.0,4.8e-08,4.8e-08,0.4575523750252703,-0.4179603573155006,0.63223237061759,-0.49209274583500234,13.087958681013323,False,7.0,0.1,0.42011449988976407,8.85e-05,3.8779999999999975e-11,with_edl_FULL,0.01,,,pH,14.0,,,,,,,
ofat_compare:pH:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,0.8751029451499737,0.43755147257498683,1.7502058902999473,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,14.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,-0.16017860048434446,2.018842199468182e-06,2.018842199468182e-06,6.139739012126518e-15,6.139739012126518e-15,1.2791122941930245e-07,-3.8116482626443515e-20,-3.8116482626443515e-20,-1.159205288299732e-28,-1.159205288299732e-28,-2.415011017291108e-21,True,brentq,16,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,7.0,0.1,0.42011449988976407,8.85e-05,3.8779999999999975e-11,without_edl,0.01,,,pH,14.0,,,,,,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,8.751029451499736,4.375514725749868,17.502058902999472,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6686650108674933,0.06278489312291109,0.06278489312291109,1.909425401254629e-09,1.909425401254629e-09,0.039779695859471435,-9.043696347355024e-12,-9.043696347355024e-12,-2.750385111442032e-19,-2.750385111442032e-19,-5.7299689821709005e-12,True,brentq,18,1.0,4.8e-08,4.8e-08,0.8920115640202693,-0.7838448995457322,0.9427230989904831,-0.7320212181376838,8.105806369039996,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0001,,,C_tot,0.1,0.0001,,,,,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,8.751029451499736,4.375514725749868,17.502058902999472,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,0.041533920384701536,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,4.491355486917238e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0001,,,C_tot,0.1,0.0001,,,,,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.22758459260747887,2.0159330636734914e-08,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,5.800797659439263,2.9003988297196317,11.601595318878527,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6661056172930182,0.0973375392216272,0.0973375392216272,1.9622596365349357e-09,1.9622596365349357e-09,0.04088040909447783,-5.185157858633715e-13,-5.185157858633715e-13,-1.0452931167586146e-20,-1.0452931167586146e-20,-2.1776939932471138e-13,True,brentq,18,1.0,4.8e-08,4.8e-08,0.8450154337366702,-0.7462261568646915,0.9165851255617243,-0.7117876514266351,7.939237684402745,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.00022758459260747887,,,C_tot,0.22758459260747887,0.00022758459260747887,,,,,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.22758459260747887,2.0159330636734914e-08,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,5.800797659439263,2.9003988297196317,11.601595318878527,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.09889357014824826,0.09889357014824826,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,1.0693987362309088e-11,1.0693987362309088e-11,2.155836270618536e-19,2.155836270618536e-19,4.491325563788617e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.00022758459260747887,,,C_tot,0.22758459260747887,0.00022758459260747887,,,,,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.5179474679231212,1.3363021873202944e-08,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,3.8451765786240486,1.9225882893120243,7.690353157248097,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6623516341786955,0.15283666828336484,0.15283666828336484,2.042359741298067e-09,2.042359741298067e-09,0.04254916127704306,-1.2366627166748856e-10,-1.2366627166748856e-10,-1.652555093270107e-18,-1.652555093270107e-18,-3.44282311097939e-11,True,brentq,17,1.0,4.8e-08,4.8e-08,0.7829772735725523,-0.6958862863727041,0.8801364108526051,-0.6836224737458522,7.677548937579555,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0005179474679231212,,,C_tot,0.5179474679231212,0.0005179474679231212,,,,,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.5179474679231212,1.3363021873202944e-08,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,3.8451765786240486,1.9225882893120243,7.690353157248097,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.14918992106594728,0.14918992106594728,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,1.6132872815433075e-11,1.6132872815433075e-11,2.1558393231023334e-19,2.1558393231023334e-19,4.491331923129861e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0005179474679231212,,,C_tot,0.5179474679231212,0.0005179474679231212,,,,,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.1787686347935873,8.857950534245633e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,2.5488534144506234,1.2744267072253117,5.097706828901247,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6569484273736114,0.24358380845741673,0.24358380845741673,2.1576533262589603e-09,2.1576533262589603e-09,0.04495111096372834,2.4029161993510684e-10,2.4029161993510684e-10,2.128491283178928e-18,2.128491283178928e-18,4.4343568399561e-11,True,brentq,17,1.0,4.8e-08,4.8e-08,0.7056629649029073,-0.6319819043984953,0.8307608500465691,-0.6455173412991316,7.276936904488956,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.0011787686347935872,,,C_tot,1.1787686347935873,0.0011787686347935872,,,,,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,1.1787686347935873,8.857950534245633e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,2.5488534144506234,1.2744267072253117,5.097706828901247,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.22506652873688202,0.22506652873688202,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,2.4337865056622832e-11,2.4337865056622832e-11,2.1558360478071034e-19,2.1558360478071034e-19,4.491325099598132e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.0011787686347935872,,,C_tot,1.1787686347935873,0.0011787686347935872,,,,,,
ofat_compare:C_tot:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,2.682695795279726,5.871672471365626e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,1.689559268740097,0.8447796343700485,3.379118537480194,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.6493670436700753,0.393688106318961,0.393688106318961,2.3116076161771072e-09,2.3116076161771072e-09,0.04815849200368973,1.9645396420742145e-13,1.9645396420742145e-13,1.1535133335273646e-21,1.1535133335273646e-21,2.4031527781820094e-14,True,brentq,18,1.0,4.8e-08,4.8e-08,0.6154869793688296,-0.5557316183111667,0.7664153068254139,-0.5958630783714173,6.696973113531735,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.002682695795279726,,,C_tot,2.682695795279726,0.002682695795279726,,,,,,
ofat_compare:C_tot:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,2.682695795279726,5.871672471365626e-09,1.1e-08,1e-08,3.7e-08,1.0,0.2,0.1,0.4,1.689559268740097,0.8447796343700485,3.379118537480194,0.93,0.5,0.78,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,2e-09,1e-06,0.05,1.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.33953327406935535,0.33953327406935535,1.9936281784656743e-09,1.9936281784656743e-09,0.04153392038470155,3.6715852580471164e-11,3.6715852580471164e-11,2.1558346085947112e-19,2.1558346085947112e-19,4.491322101238982e-12,True,brentq,12,1.0,4.8e-08,4.8e-08,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.002682695795279726,,,C_tot,2.682695795279726,0.002682695795279726,,,,,,
