group,scan,side,case,parameter_value_display,distance_nm,distance_over_lambda_D,phi_profile_mV
PZC,pzc_Au,Au,base,0.93,11.808080630543666,3.88268156424581,-2.85103840809059
PZC,pzc_Au,Au,base,0.93,11.893030850907289,3.9106145251396645,-2.771576816646672
PZC,pzc_Au,Au,base,0.93,11.977981071270912,3.9385474860335195,-2.6943345037015436
PZC,pzc_Au,Au,base,0.93,12.062931291634536,3.966480446927374,-2.619249317542307
PZC,pzc_Au,Au,base,0.93,12.14788151199816,3.994413407821229,-2.546260853455609
PZC,pzc_Au,Au,base,0.93,12.232831732361785,4.022346368715084,-2.4753104043714904
PZC,pzc_Au,Au,base,0.93,12.317781952725404,4.050279329608938,-2.406340912911794
PZC,pzc_Au,Au,base,0.93,12.40273217308903,4.078212290502793,-2.339296924802716
PZC,pzc_Au,Au,base,0.93,12.487682393452655,4.106145251396648,-2.274124543612322
PZC,pzc_Au,Au,base,0.93,12.572632613816275,4.134078212290502,-2.21077138677492
PZC,pzc_Au,Au,base,0.93,12.6575828341799,4.162011173184357,-2.149186542865305
PZC,pzc_Au,Au,base,0.93,12.742533054543523,4.189944134078212,-2.0893205300870563
PZC,pzc_Au,Au,base,0.93,12.827483274907149,4.217877094972067,-2.031125255939994
PZC,pzc_Au,Au,base,0.93,12.91243349527077,4.245810055865921,-1.9745539780329762
PZC,pzc_Au,Au,base,0.93,12.997383715634394,4.273743016759776,-1.9195612660092272
PZC,pzc_Au,Au,base,0.93,13.082333935998019,4.301675977653631,-1.8661029645522802
PZC,pzc_Au,Au,base,0.93,13.16728415636164,4.329608938547485,-1.8141361574416153
PZC,pzc_Au,Au,base,0.93,13.252234376725264,4.35754189944134,-1.7636191326278825
PZC,pzc_Au,Au,base,0.93,13.337184597088887,4.385474860335195,-1.71451134829859
PZC,pzc_Au,Au,base,0.93,13.422134817452513,4.41340782122905,-1.666773399905869
PZC,pzc_Au,Au,base,0.93,13.507085037816136,4.4413407821229045,-1.6203669881288172
PZC,pzc_Au,Au,base,0.93,13.592035258179758,4.4692737430167595,-1.5752548877437096
PZC,pzc_Au,Au,base,0.93,13.676985478543383,4.4972067039106145,-1.5314009173761263
PZC,pzc_Au,Au,base,0.93,13.761935698907005,4.525139664804469,-1.4887699101097973
PZC,pzc_Au,Au,base,0.93,13.84688591927063,4.553072625698324,-1.447327684927702
PZC,pzc_Au,Au,base,0.93,13.931836139634253,4.581005586592179,-1.4070410189616773
PZC,pzc_Au,Au,base,0.93,14.016786359997877,4.608938547486034,-1.3678776205274468
PZC,pzc_Au,Au,base,0.93,14.1017365803615,4.636871508379888,-1.3298061029226695
PZC,pzc_Au,Au,base,0.93,14.186686800725123,4.664804469273743,-1.2927959589662548
PZC,pzc_Au,Au,base,0.93,14.271637021088747,4.692737430167598,-1.2568175362578091
PZC,pzc_Au,Au,base,0.93,14.35658724145237,4.720670391061452,-1.2218420131366943
PZC,pzc_Au,Au,base,0.93,14.441537461815994,4.748603351955307,-1.1878413753207566
PZC,pzc_Au,Au,base,0.93,14.526487682179619,4.776536312849162,-1.1547883932053895
PZC,pzc_Au,Au,base,0.93,14.61143790254324,4.804469273743017,-1.122656599804109
PZC,pzc_Au,Au,base,0.93,14.696388122906864,4.832402234636871,-1.0914202693123989
PZC,pzc_Au,Au,base,0.93,14.781338343270487,4.860335195530726,-1.0610543962770755
PZC,pzc_Au,Au,base,0.93,14.866288563634113,4.888268156424581,-1.0315346753539794
PZC,pzc_Au,Au,base,0.93,14.951238783997734,4.916201117318435,-1.0028374816372219
PZC,pzc_Au,Au,base,0.93,15.036189004361356,4.94413407821229,-0.9749398515437704
PZC,pzc_Au,Au,base,0.93,15.121139224724983,4.972067039106145,-0.9478194642375782
PZC,pzc_Au,Au,base,0.93,15.206089445088605,5.0,-0.9214546235779326
PZC,pzc_Au,Au,high,1.23,0.0,0.0,-267.1619922505776
PZC,pzc_Au,Au,high,1.23,0.08495022036362349,0.027932960893854747,-259.44270586351655
PZC,pzc_Au,Au,high,1.23,0.16990044072724697,0.055865921787709494,-251.96185605084435
PZC,pzc_Au,Au,high,1.23,0.2548506610908705,0.08379888268156424,-244.7098174870212
PZC,pzc_Au,Au,high,1.23,0.33980088145449394,0.11173184357541899,-237.67775395186578
PZC,pzc_Au,Au,high,1.23,0.4247511018181174,0.13966480446927373,-230.85748731477997
PZC,pzc_Au,Au,high,1.23,0.509701322181741,0.16759776536312848,-224.2413953802772
PZC,pzc_Au,Au,high,1.23,0.5946515425453645,0.19553072625698323,-217.82233160443917
PZC,pzc_Au,Au,high,1.23,0.6796017629089879,0.22346368715083798,-211.59356146465137
PZC,pzc_Au,Au,high,1.23,0.7645519832726115,0.25139664804469275,-205.54871157474764
PZC,pzc_Au,Au,high,1.23,0.8495022036362349,0.27932960893854747,-199.68172860796025
PZC,pzc_Au,Au,high,1.23,0.9344524239998584,0.3072625698324022,-193.98684581090083
PZC,pzc_Au,Au,high,1.23,1.019402644363482,0.33519553072625696,-188.45855542888182
PZC,pzc_Au,Au,high,1.23,1.1043528647271055,0.36312849162011174,-183.09158576434186
PZC,pzc_Au,Au,high,1.23,1.189303085090729,0.39106145251396646,-177.88088189121515
PZC,pzc_Au,Au,high,1.23,1.2742533054543523,0.4189944134078212,-172.82158927466094
PZC,pzc_Au,Au,high,1.23,1.3592035258179758,0.44692737430167595,-167.90903971672236
PZC,pzc_Au,Au,high,1.23,1.4441537461815994,0.4748603351955307,-163.1387391782618
PZC,pzc_Au,Au,high,1.23,1.529103966545223,0.5027932960893855,-158.50635712632965
PZC,pzc_Au,Au,high,1.23,1.6140541869088463,0.5307262569832402,-154.00771713166634
PZC,pzc_Au,Au,high,1.23,1.6990044072724697,0.5586592178770949,-149.63878849905814
PZC,pzc_Au,Au,high,1.23,1.7839546276360934,0.5865921787709497,-145.3956787580211
PZC,pzc_Au,Au,high,1.23,1.8689048479997168,0.6145251396648044,-141.27462687597895
PZC,pzc_Au,Au,high,1.23,1.9538550683633402,0.6424581005586592,-137.27199708312602
PZC,pzc_Au,Au,high,1.23,2.038805288726964,0.6703910614525139,-133.38427321931943
PZC,pzc_Au,Au,high,1.23,2.1237555090905875,0.6983240223463687,-129.60805352998588
PZC,pzc_Au,Au,high,1.23,2.208705729454211,0.7262569832402235,-125.94004585120176
PZC,pzc_Au,Au,high,1.23,2.2936559498178344,0.7541899441340781,-122.37706313457113
PZC,pzc_Au,Au,high,1.23,2.378606170181458,0.7821229050279329,-118.91601927089873
PZC,pzc_Au,Au,high,1.23,2.4635563905450812,0.8100558659217877,-115.55392517838949
PZC,pzc_Au,Au,high,1.23,2.5485066109087047,0.8379888268156424,-112.28788512653914
PZC,pzc_Au,Au,high,1.23,2.633456831272328,0.8659217877094971,-109.11509327131184
PZC,pzc_Au,Au,high,1.23,2.7184070516359515,0.8938547486033519,-106.03283038081008
PZC,pzc_Au,Au,high,1.23,2.8033572719995754,0.9217877094972067,-103.0384607336119
PZC,pzc_Au,Au,high,1.23,2.888307492363199,0.9497206703910615,-100.12942917440867
PZC,pzc_Au,Au,high,1.23,2.9732577127268223,0.9776536312849161,-97.30325831361415
PZC,pzc_Au,Au,high,1.23,3.058207933090446,1.005586592178771,-94.55754585931693
PZC,pzc_Au,Au,high,1.23,3.1431581534540687,1.0335195530726256,-91.8899620713812
PZC,pzc_Au,Au,high,1.23,3.2281083738176926,1.0614525139664803,-89.29824732870424
PZC,pzc_Au,Au,high,1.23,3.313058594181316,1.089385474860335,-86.78020980166654
PZC,pzc_Au,Au,high,1.23,3.3980088145449394,1.1173184357541899,-84.33372322267788
PZC,pzc_Au,Au,high,1.23,3.4829590349085633,1.1452513966480447,-81.95672474847382
PZC,pzc_Au,Au,high,1.23,3.5679092552721867,1.1731843575418994,-79.64721290845871
PZC,pzc_Au,Au,high,1.23,3.65285947563581,1.2011173184357542,-77.40324563394567
PZC,pzc_Au,Au,high,1.23,3.7378096959994336,1.2290502793296088,-75.22293836362988
PZC,pzc_Au,Au,high,1.23,3.822759916363057,1.2569832402234635,-73.10446222104838
PZC,pzc_Au,Au,high,1.23,3.9077101367266804,1.2849162011173183,-71.04604226015293
PZC,pzc_Au,Au,high,1.23,3.9926603570903043,1.312849162011173,-69.04595577544201
PZC,pzc_Au,Au,high,1.23,4.077610577453928,1.3407821229050279,-67.10253067338833
PZC,pzc_Au,Au,high,1.23,4.162560797817552,1.3687150837988826,-65.2141439021492
PZC,pzc_Au,Au,high,1.23,4.247511018181175,1.3966480446927374,-63.37921993677468
PZC,pzc_Au,Au,high,1.23,4.3324612385447985,1.4245810055865922,-61.59622931732961
PZC,pzc_Au,Au,high,1.23,4.417411458908422,1.452513966480447,-59.8636872375252
PZC,pzc_Au,Au,high,1.23,4.5023616792720444,1.4804469273743015,-58.1801521816199
PZC,pzc_Au,Au,high,1.23,4.587311899635669,1.5083798882681563,-56.5442246074957
PZC,pzc_Au,Au,high,1.23,4.672262119999292,1.536312849162011,-54.954545673946804
PZC,pzc_Au,Au,high,1.23,4.757212340362916,1.5642458100558658,-53.40979601034112
PZC,pzc_Au,Au,high,1.23,4.842162560726539,1.5921787709497206,-51.908694526921465
PZC,pzc_Au,Au,high,1.23,4.9271127810901625,1.6201117318435754,-50.449997264115844
PZC,pzc_Au,Au,high,1.23,5.012063001453786,1.6480446927374302,-49.03249627931721
PZC,pzc_Au,Au,high,1.23,5.097013221817409,1.6759776536312847,-47.65501856967625
PZC,pzc_Au,Au,high,1.23,5.181963442181033,1.7039106145251395,-46.31642502952961
PZC,pzc_Au,Au,high,1.23,5.266913662544656,1.7318435754189943,-45.01560944115706
PZC,pzc_Au,Au,high,1.23,5.35186388290828,1.759776536312849,-43.75149749762655
PZC,pzc_Au,Au,high,1.23,5.436814103271903,1.7877094972067038,-42.52304585654814
PZC,pzc_Au,Au,high,1.23,5.521764323635527,1.8156424581005586,-41.32924122361428
PZC,pzc_Au,Au,high,1.23,5.606714543999151,1.8435754189944134,-40.16909946485752
PZC,pzc_Au,Au,high,1.23,5.691664764362774,1.8715083798882681,-39.04166474660476
PZC,pzc_Au,Au,high,1.23,5.776614984726398,1.899441340782123,-37.94600870215554
PZC,pzc_Au,Au,high,1.23,5.86156520509002,1.9273743016759775,-36.881229624252626
PZC,pzc_Au,Au,high,1.23,5.9465154254536445,1.9553072625698322,-35.84645168245561
PZC,pzc_Au,Au,high,1.23,6.031465645817268,1.983240223463687,-34.840824164565745
PZC,pzc_Au,Au,high,1.23,6.116415866180892,2.011173184357542,-33.86352074128532
PZC,pzc_Au,Au,high,1.23,6.201366086544515,2.0391061452513966,-32.91373875332972
PZC,pzc_Au,Au,high,1.23,6.286316306908137,2.067039106145251,-31.990698520242105
PZC,pzc_Au,Au,high,1.23,6.371266527271762,2.094972067039106,-31.09364267018964
PZC,pzc_Au,Au,high,1.23,6.456216747635385,2.1229050279329607,-30.22183549005002
PZC,pzc_Au,Au,high,1.23,6.541166967999009,2.1508379888268156,-29.374562295123336
PZC,pzc_Au,Au,high,1.23,6.626117188362632,2.17877094972067,-28.551128817830126
PZC,pzc_Au,Au,high,1.23,6.711067408726256,2.206703910614525,-27.750860614780343
PZC,pzc_Au,Au,high,1.23,6.796017629089879,2.2346368715083798,-26.97310249162216
PZC,pzc_Au,Au,high,1.23,6.880967849453502,2.2625698324022343,-26.217217945100003
PZC,pzc_Au,Au,high,1.23,6.965918069817127,2.2905027932960893,-25.482588621773314
PZC,pzc_Au,Au,high,1.23,7.05086829018075,2.318435754189944,-24.768613792867473
PZC,pzc_Au,Au,high,1.23,7.135818510544373,2.346368715083799,-24.074709844745918
PZC,pzc_Au,Au,high,1.23,7.220768730907997,2.3743016759776534,-23.400309784513006
PZC,pzc_Au,Au,high,1.23,7.30571895127162,2.4022346368715084,-22.74486276027243
PZC,pzc_Au,Au,high,1.23,7.390669171635244,2.430167597765363,-22.107833595583923
PZC,pzc_Au,Au,high,1.23,7.475619391998867,2.4581005586592175,-21.488702337676145
PZC,pzc_Au,Au,high,1.23,7.5605696123624915,2.4860335195530725,-20.886963818989273
PZC,pzc_Au,Au,high,1.23,7.645519832726114,2.513966480446927,-20.302127231635705
PZC,pzc_Au,Au,high,1.23,7.730470053089738,2.541899441340782,-19.733715714380036
PZC,pzc_Au,Au,high,1.23,7.815420273453361,2.5698324022346366,-19.181265951754646
PZC,pzc_Au,Au,high,1.23,7.900370493816986,2.5977653631284916,-18.644327784938625
PZC,pzc_Au,Au,high,1.23,7.985320714180609,2.625698324022346,-18.12246383404109
PZC,pzc_Au,Au,high,1.23,8.070270934544233,2.653631284916201,-17.615249131441065
PZC,pzc_Au,Au,high,1.23,8.155221154907856,2.6815642458100557,-17.122270765848718
PZC,pzc_Au,Au,high,1.23,8.240171375271478,2.7094972067039103,-16.64312753676209
PZC,pzc_Au,Au,high,1.23,8.325121595635103,2.7374301675977653,-16.177429619005586
PZC,pzc_Au,Au,high,1.23,8.410071815998725,2.76536312849162,-15.724798237045839
PZC,pzc_Au,Au,high,1.23,8.49502203636235,2.793296089385475,-15.28486534879035
PZC,pzc_Au,Au,high,1.23,8.579972256725974,2.8212290502793294,-14.857273338584463
PZC,pzc_Au,Au,high,1.23,8.664922477089597,2.8491620111731844,-14.441674719130319
PZC,pzc_Au,Au,high,1.23,8.74987269745322,2.877094972067039,-14.037731842061014
PZC,pzc_Au,Au,high,1.23,8.834822917816844,2.905027932960894,-13.645116616911443
PZC,pzc_Au,Au,high,1.23,8.919773138180467,2.9329608938547485,-13.263510238235309
PZC,pzc_Au,Au,high,1.23,9.004723358544089,2.960893854748603,-12.892602920625551
PZC,pzc_Au,Au,high,1.23,9.089673578907714,2.988826815642458,-12.532093641403787
PZC,pzc_Au,Au,high,1.23,9.174623799271338,3.0167597765363126,-12.181689890750604
PZC,pzc_Au,Au,high,1.23,9.259574019634961,3.0446927374301676,-11.841107429056578
PZC,pzc_Au,Au,high,1.23,9.344524239998584,3.072625698324022,-11.510070051280172
PZC,pzc_Au,Au,high,1.23,9.429474460362208,3.100558659217877,-11.188309358105496
PZC,pzc_Au,Au,high,1.23,9.514424680725831,3.1284916201117317,-10.875564533699363
PZC,pzc_Au,Au,high,1.23,9.599374901089455,3.156424581005586,-10.571582129872981
PZC,pzc_Au,Au,high,1.23,9.684325121453078,3.184357541899441,-10.276115856459926
PZC,pzc_Au,Au,high,1.23,9.769275341816702,3.2122905027932958,-9.988926377727584
PZC,pzc_Au,Au,high,1.23,9.854225562180325,3.2402234636871508,-9.709781114644855
PZC,pzc_Au,Au,high,1.23,9.939175782543948,3.2681564245810053,-9.438454052834429
PZC,pzc_Au,Au,high,1.23,10.024126002907572,3.2960893854748603,-9.174725556043073
PZC,pzc_Au,Au,high,1.23,10.109076223271195,3.324022346368715,-8.918382184968364
PZC,pzc_Au,Au,high,1.23,10.194026443634819,3.3519553072625694,-8.66921652128537
PZC,pzc_Au,Au,high,1.23,10.278976663998442,3.3798882681564244,-8.427026996721263
PZC,pzc_Au,Au,high,1.23,10.363926884362066,3.407821229050279,-8.191617727030764
PZC,pzc_Au,Au,high,1.23,10.448877104725689,3.435754189944134,-7.9627983507292805
PZC,pzc_Au,Au,high,1.23,10.533827325089312,3.4636871508379885,-7.740383872445471
PZC,pzc_Au,Au,high,1.23,10.618777545452938,3.4916201117318435,-7.524194510758529
PZC,pzc_Au,Au,high,1.23,10.70372776581656,3.519553072625698,-7.314055550389976
PZC,pzc_Au,Au,high,1.23,10.788677986180184,3.547486033519553,-7.109797198623349
PZC,pzc_Au,Au,high,1.23,10.873628206543806,3.5754189944134076,-6.911254445829168
PZC,pzc_Au,Au,high,1.23,10.95857842690743,3.603351955307262,-6.71826692997595
PZC,pzc_Au,Au,high,1.23,11.043528647271055,3.631284916201117,-6.530678805011908
PZC,pzc_Au,Au,high,1.23,11.128478867634676,3.6592178770949717,-6.348338613005077
PZC,pzc_Au,Au,high,1.23,11.213429087998302,3.6871508379888267,-6.171099159933184
PZC,pzc_Au,Au,high,1.23,11.298379308361923,3.7150837988826813,-5.99881739501774
PZC,pzc_Au,Au,high,1.23,11.383329528725548,3.7430167597765363,-5.831354293499736
PZC,pzc_Au,Au,high,1.23,11.468279749089172,3.770949720670391,-5.668574742757816
PZC,pzc_Au,Au,high,1.23,11.553229969452795,3.798882681564246,-5.510347431672136
PZC,pzc_Au,Au,high,1.23,11.638180189816419,3.8268156424581004,-5.356544743140572
PZC,pzc_Au,Au,high,1.23,11.72313041018004,3.854748603351955,-5.207042649656175
PZC,pzc_Au,Au,high,1.23,11.808080630543666,3.88268156424581,-5.061720611857823
PZC,pzc_Au,Au,high,1.23,11.893030850907289,3.9106145251396645,-4.920461479968359
PZC,pzc_Au,Au,high,1.23,11.977981071270912,3.9385474860335195,-4.7831513980371305
PZC,pzc_Au,Au,high,1.23,12.062931291634536,3.966480446927374,-4.64967971090637
PZC,pzc_Au,Au,high,1.23,12.14788151199816,3.994413407821229,-4.519938873822902
PZC,pzc_Au,Au,high,1.23,12.232831732361785,4.022346368715084,-4.39382436461941
PZC,pzc_Au,Au,high,1.23,12.317781952725404,4.050279329608938,-4.271234598391271
PZC,pzc_Au,Au,high,1.23,12.40273217308903,4.078212290502793,-4.152070844597444
PZC,pzc_Au,Au,high,1.23,12.487682393452655,4.106145251396648,-4.036237146515821
PZC,pzc_Au,Au,high,1.23,12.572632613816275,4.134078212290502,-3.9236402429855035
PZC,pzc_Au,Au,high,1.23,12.6575828341799,4.162011173184357,-3.8141894923704944
PZC,pzc_Au,Au,high,1.23,12.742533054543523,4.189944134078212,-3.7077967986811666
PZC,pzc_Au,Au,high,1.23,12.827483274907149,4.217877094972067,-3.6043765397916263
PZC,pzc_Au,Au,high,1.23,12.91243349527077,4.245810055865921,-3.5038454976931206
PZC,pzc_Au,Au,high,1.23,12.997383715634394,4.273743016759776,-3.4061227907250675
PZC,pzc_Au,Au,high,1.23,13.082333935998019,4.301675977653631,-3.311129807727285
PZC,pzc_Au,Au,high,1.23,13.16728415636164,4.329608938547485,-3.2187901440584277
PZC,pzc_Au,Au,high,1.23,13.252234376725264,4.35754189944134,-3.129029539427276
PZC,pzc_Au,Au,high,1.23,13.337184597088887,4.385474860335195,-3.0417758174851404
PZC,pzc_Au,Au,high,1.23,13.422134817452513,4.41340782122905,-2.956958827129073
PZC,pzc_Au,Au,high,1.23,13.507085037816136,4.4413407821229045,-2.8745103854670218
PZC,pzc_Au,Au,high,1.23,13.592035258179758,4.4692737430167595,-2.79436422239754
PZC,pzc_Au,Au,high,1.23,13.676985478543383,4.4972067039106145,-2.716455926757977
PZC,pzc_Au,Au,high,1.23,13.761935698907005,4.525139664804469,-2.640722893996431
PZC,pzc_Au,Au,high,1.23,13.84688591927063,4.553072625698324,-2.567104275324004
PZC,pzc_Au,Au,high,1.23,13.931836139634253,4.581005586592179,-2.495540928305233
PZC,pzc_Au,Au,high,1.23,14.016786359997877,4.608938547486034,-2.425975368845656
PZC,pzc_Au,Au,high,1.23,14.1017365803615,4.636871508379888,-2.3583517245367873
PZC,pzc_Au,Au,high,1.23,14.186686800725123,4.664804469273743,-2.2926156893198115
PZC,pzc_Au,Au,high,1.23,14.271637021088747,4.692737430167598,-2.228714479430514
PZC,pzc_Au,Au,high,1.23,14.35658724145237,4.720670391061452,-2.16659679058895
PZC,pzc_Au,Au,high,1.23,14.441537461815994,4.748603351955307,-2.10621275639848
PZC,pzc_Au,Au,high,1.23,14.526487682179619,4.776536312849162,-2.047513907919759
PZC,pzc_Au,Au,high,1.23,14.61143790254324,4.804469273743017,-1.9904531343863188
PZC,pzc_Au,Au,high,1.23,14.696388122906864,4.832402234636871,-1.9349846450292625
PZC,pzc_Au,Au,high,1.23,14.781338343270487,4.860335195530726,-1.8810639319795706
PZC,pzc_Au,Au,high,1.23,14.866288563634113,4.888268156424581,-1.8286477342174412
PZC,pzc_Au,Au,high,1.23,14.951238783997734,4.916201117318435,-1.777694002538901
PZC,pzc_Au,Au,high,1.23,15.036189004361356,4.94413407821229,-1.728161865510808
PZC,pzc_Au,Au,high,1.23,15.121139224724983,4.972067039106145,-1.6800115963862414
PZC,pzc_Au,Au,high,1.23,15.206089445088605,5.0,-1.633204580952976
PZC,pzc_Pd,Pd,low,0.48,0.0,0.0,35.84817336002329
PZC,pzc_Pd,Pd,low,0.48,0.08495022036362349,0.027932960893854747,34.82765774609948
PZC,pzc_Pd,Pd,low,0.48,0.16990044072724697,0.055865921787709494,33.83732888765531
PZC,pzc_Pd,Pd,low,0.48,0.2548506610908705,0.08379888268156424,32.876134715685794
PZC,pzc_Pd,Pd,low,0.48,0.33980088145449394,0.11173184357541899,31.943083809855374
PZC,pzc_Pd,Pd,low,0.48,0.4247511018181174,0.13966480446927373,31.03723859463843
PZC,pzc_Pd,Pd,low,0.48,0.509701322181741,0.16759776536312848,30.157709559282946
PZC,pzc_Pd,Pd,low,0.48,0.5946515425453645,0.19553072625698323,29.30365035387241
PZC,pzc_Pd,Pd,low,0.48,0.6796017629089879,0.22346368715083798,28.47425362671719
PZC,pzc_Pd,Pd,low,0.48,0.7645519832726115,0.25139664804469275,27.668747484141665
PZC,pzc_Pd,Pd,low,0.48,0.8495022036362349,0.27932960893854747,26.886392470042665
PZC,pzc_Pd,Pd,low,0.48,0.9344524239998584,0.3072625698324022,26.12647897806537
PZC,pzc_Pd,Pd,low,0.48,1.019402644363482,0.33519553072625696,25.388325023221025
PZC,pzc_Pd,Pd,low,0.48,1.1043528647271055,0.36312849162011174,24.671274312016816
PZC,pzc_Pd,Pd,low,0.48,1.189303085090729,0.39106145251396646,23.974694560666297
PZC,pzc_Pd,Pd,low,0.48,1.2742533054543523,0.4189944134078212,23.2979760198115
PZC,pzc_Pd,Pd,low,0.48,1.3592035258179758,0.44692737430167595,22.64053017158679
PZC,pzc_Pd,Pd,low,0.48,1.4441537461815994,0.4748603351955307,22.00178857098049
PZC,pzc_Pd,Pd,low,0.48,1.529103966545223,0.5027932960893855,21.38120180849099
PZC,pzc_Pd,Pd,low,0.48,1.6140541869088463,0.5307262569832402,20.77823857520399
PZC,pzc_Pd,Pd,low,0.48,1.6990044072724697,0.5586592178770949,20.19238481478976
PZC,pzc_Pd,Pd,low,0.48,1.7839546276360934,0.5865921787709497,19.62314294966838
PZC,pzc_Pd,Pd,low,0.48,1.8689048479997168,0.6145251396648044,19.070031170829424
PZC,pzc_Pd,Pd,low,0.48,1.9538550683633402,0.6424581005586592,18.5325827826127
PZC,pzc_Pd,Pd,low,0.48,2.038805288726964,0.6703910614525139,18.010345595240594
PZC,pzc_Pd,Pd,low,0.48,2.1237555090905875,0.6983240223463687,17.50288135910019
PZC,pzc_Pd,Pd,low,0.48,2.208705729454211,0.7262569832402235,17.009765235758476
PZC,pzc_Pd,Pd,low,0.48,2.2936559498178344,0.7541899441340781,16.530585301500626
PZC,pzc_Pd,Pd,low,0.48,2.378606170181458,0.7821229050279329,16.064942079840844
PZC,pzc_Pd,Pd,low,0.48,2.4635563905450812,0.8100558659217877,15.612448099997087
PZC,pzc_Pd,Pd,low,0.48,2.5485066109087047,0.8379888268156424,15.172727478768104
PZC,pzc_Pd,Pd,low,0.48,2.633456831272328,0.8659217877094971,14.745415523619704
PZC,pzc_Pd,Pd,low,0.48,2.7184070516359515,0.8938547486033519,14.330158355093161
PZC,pzc_Pd,Pd,low,0.48,2.8033572719995754,0.9217877094972067,13.926612546903382
PZC,pzc_Pd,Pd,low,0.48,2.888307492363199,0.9497206703910615,13.534444782306853
PZC,pzc_Pd,Pd,low,0.48,2.9732577127268223,0.9776536312849161,13.153331525497729
PZC,pzc_Pd,Pd,low,0.48,3.058207933090446,1.005586592178771,12.782958706940864
PZC,pzc_Pd,Pd,low,0.48,3.1431581534540687,1.0335195530726256,12.423021421676898
PZC,pzc_Pd,Pd,low,0.48,3.2281083738176926,1.0614525139664803,12.073223639743253
PZC,pzc_Pd,Pd,low,0.48,3.313058594181316,1.089385474860335,11.733277927945945
PZC,pzc_Pd,Pd,low,0.48,3.3980088145449394,1.1173184357541899,11.40290518229664
PZC,pzc_Pd,Pd,low,0.48,3.4829590349085633,1.1452513966480447,11.081834370496589
PZC,pzc_Pd,Pd,low,0.48,3.5679092552721867,1.1731843575418994,10.76980228390833
PZC,pzc_Pd,Pd,low,0.48,3.65285947563581,1.2011173184357542,10.466553298506199
PZC,pzc_Pd,Pd,low,0.48,3.7378096959994336,1.2290502793296088,10.17183914434159
PZC,pzc_Pd,Pd,low,0.48,3.822759916363057,1.2569832402234635,9.8854186830975
PZC,pzc_Pd,Pd,low,0.48,3.9077101367266804,1.2849162011173183,9.60705769334112
PZC,pzc_Pd,Pd,low,0.48,3.9926603570903043,1.312849162011173,9.336528663113391
PZC,pzc_Pd,Pd,low,0.48,4.077610577453928,1.3407821229050279,9.073610589520975
PZC,pzc_Pd,Pd,low,0.48,4.162560797817552,1.3687150837988826,8.818088785020468
PZC,pzc_Pd,Pd,low,0.48,4.247511018181175,1.3966480446927374,8.569754690105142
PZC,pzc_Pd,Pd,low,0.48,4.3324612385447985,1.4245810055865922,8.328405692124354
PZC,pzc_Pd,Pd,low,0.48,4.417411458908422,1.452513966480447,8.093844949982477
PZC,pzc_Pd,Pd,low,0.48,4.5023616792720444,1.4804469273743015,7.865881224479995
PZC,pzc_Pd,Pd,low,0.48,4.587311899635669,1.5083798882681563,7.6443287140732314
PZC,pzc_Pd,Pd,low,0.48,4.672262119999292,1.536312849162011,7.4290068958423845
PZC,pzc_Pd,Pd,low,0.48,4.757212340362916,1.5642458100558658,7.219740371468803
PZC,pzc_Pd,Pd,low,0.48,4.842162560726539,1.5921787709497206,7.016358718033633
PZC,pzc_Pd,Pd,low,0.48,4.9271127810901625,1.6201117318435754,6.818696343459257
PZC,pzc_Pd,Pd,low,0.48,5.012063001453786,1.6480446927374302,6.626592346424566
PZC,pzc_Pd,Pd,low,0.48,5.097013221817409,1.6759776536312847,6.439890380593159
PZC,pzc_Pd,Pd,low,0.48,5.181963442181033,1.7039106145251395,6.258438523001236
PZC,pzc_Pd,Pd,low,0.48,5.266913662544656,1.7318435754189943,6.082089146459571
PZC,pzc_Pd,Pd,low,0.48,5.35186388290828,1.759776536312849,5.910698795830163
PZC,pzc_Pd,Pd,low,0.48,5.436814103271903,1.7877094972067038,5.744128068044727
PZC,pzc_Pd,Pd,low,0.48,5.521764323635527,1.8156424581005586,5.5822414957379065
PZC,pzc_Pd,Pd,low,0.48,5.606714543999151,1.8435754189944134,5.424907434373683
PZC,pzc_Pd,Pd,low,0.48,5.691664764362774,1.8715083798882681,5.271997952748243
PZC,pzc_Pd,Pd,low,0.48,5.776614984726398,1.899441340782123,5.123388726758006
PZC,pzc_Pd,Pd,low,0.48,5.86156520509002,1.9273743016759775,4.978958936325362
PZC,pzc_Pd,Pd,low,0.48,5.9465154254536445,1.9553072625698322,4.83859116537948
PZC,pzc_Pd,Pd,low,0.48,6.031465645817268,1.983240223463687,4.7021713047933655
PZC,pzc_Pd,Pd,low,0.48,6.116415866180892,2.011173184357542,4.569588458182203
PZC,pzc_Pd,Pd,low,0.48,6.201366086544515,2.0391061452513966,4.4407348504716655
PZC,pzc_Pd,Pd,low,0.48,6.286316306908137,2.067039106145251,4.315505739148373
PZC,pzc_Pd,Pd,low,0.48,6.371266527271762,2.094972067039106,4.193799328107805
PZC,pzc_Pd,Pd,low,0.48,6.456216747635385,2.1229050279329607,4.075516684018283
PZC,pzc_Pd,Pd,low,0.48,6.541166967999009,2.1508379888268156,3.9605616551224077
PZC,pzc_Pd,Pd,low,0.48,6.626117188362632,2.17877094972067,3.8488407924003134
PZC,pzc_Pd,Pd,low,0.48,6.711067408726256,2.206703910614525,3.7402632730216867
PZC,pzc_Pd,Pd,low,0.48,6.796017629089879,2.2346368715083798,3.6347408260161194
