segment_id,material,x_nm,phi_RP_V,sigma_C_per_m2
Pd,Pd,12.565,-0.08680965956370827,-0.04779493591437176
Pd,Pd,12.57,-0.08696778345503008,-0.04771587396871086
Pd,Pd,12.575,-0.08712297729156392,-0.04763827705044394
Pd,Pd,12.58,-0.08727643982387169,-0.04756154578429005
Pd,Pd,12.585,-0.08742976640256513,-0.047484882494943335
Pd,Pd,12.59,-0.08758329600319378,-0.04740811769462901
Pd,Pd,12.595,-0.08773579643598906,-0.04733186747823137
Pd,Pd,12.6,-0.08788579153177513,-0.047256869930338334
Pd,Pd,12.605,-0.08803311863523504,-0.04718320637860838
Pd,Pd,12.61,-0.08817908995912896,-0.04711022071666142
Pd,Pd,12.615,-0.08832511421994814,-0.04703720858625183
Pd,Pd,12.62,-0.08847124134240346,-0.04696414502502417
Pd,Pd,12.625,-0.08861614779280061,-0.046891691799825594
Pd,Pd,12.63,-0.08875855315493683,-0.04682048911875748
Pd,Pd,12.635,-0.08889856756475804,-0.04675048191384688
Pd,Pd,12.64,-0.08903756706235254,-0.04668098216504963
Pd,Pd,12.645,-0.0891767513856514,-0.0466113900034002
Pd,Pd,12.65,-0.08931590912581254,-0.04654181113331963
Pd,Pd,12.655,-0.0894536738515343,-0.04647292877045875
Pd,Pd,12.66,-0.08958897988675904,-0.04640527575284638
Pd,Pd,12.665,-0.08972218084067969,-0.04633867527588605
Pd,Pd,12.67,-0.08985467033728105,-0.046272430527585375
Pd,Pd,12.675,-0.08998742424933849,-0.04620605357155665
Pd,Pd,12.68,-0.09012000130978381,-0.04613976504133399
Pd,Pd,12.685,-0.09025103684928358,-0.04607424727158411
Pd,Pd,12.69,-0.09037969155816171,-0.046009919917145044
Pd,Pd,12.695,-0.09050652985370908,-0.04594650076937136
Pd,Pd,12.7,-0.09063292071427714,-0.04588330533908733
Pd,Pd,12.705,-0.09075960836043111,-0.045819961516010345
Pd,Pd,12.71,-0.09088595594073913,-0.045756787725856334
Pd,Pd,12.715,-0.09101064085664642,-0.045694445267902686
Pd,Pd,12.72,-0.09113305484820854,-0.04563323827212163
Pd,Pd,12.725,-0.09125393810225535,-0.045572796645098224
Pd,Pd,12.73,-0.09137459726805414,-0.04551246706219883
Pd,Pd,12.735,-0.0914955437781617,-0.04545199380714505
Pd,Pd,12.74,-0.09161598131344242,-0.045391775039504687
Pd,Pd,12.745,-0.09173466483422515,-0.04533243327911332
Pd,Pd,12.75,-0.09185121537407212,-0.04527415800918984
Pd,Pd,12.755,-0.09196651243543871,-0.04521650947850654
Pd,Pd,12.76,-0.09208176762927846,-0.04515888188158667
Pd,Pd,12.765,-0.09219726458110701,-0.04510113340567239
Pd,Pd,12.77,-0.09231208452885865,-0.04504372343179657
Pd,Pd,12.775,-0.09242509029575145,-0.04498722054835017
Pd,Pd,12.78,-0.09253612459641197,-0.04493170339801991
Pd,Pd,12.785,-0.09264616930557708,-0.04487668104343736
Pd,Pd,12.79,-0.09275631357568838,-0.04482160890838171
Pd,Pd,12.795,-0.09286662371047535,-0.04476645384098822
Pd,Pd,12.8,-0.09297609554136554,-0.044711717925543126
Pd,Pd,12.805,-0.09308372462540485,-0.044657903383523476
Pd,Pd,12.81,-0.0931895625436281,-0.044604984424411846
Pd,Pd,12.815,-0.0932946569879258,-0.044552437202263
Pd,Pd,12.82,-0.09339995271735464,-0.04449978933754858
Pd,Pd,12.825,-0.09350531402454014,-0.04444710868395583
Pd,Pd,12.83,-0.09360968754044022,-0.04439492192600579
Pd,Pd,12.835,-0.0937122208630332,-0.0443436552647093
Pd,Pd,12.84,-0.09381315713508588,-0.04429318712868296
Pd,Pd,12.845,-0.0939135745129987,-0.04424297843972655
Pd,Pd,12.85,-0.09401425698923398,-0.04419263720160891
Pd,Pd,12.855,-0.0941148862502146,-0.0441423225711186
Pd,Pd,12.86,-0.09421439432923384,-0.04409256853160898
Pd,Pd,12.865,-0.09431209459590588,-0.04404371839827296
Pd,Pd,12.87,-0.09440840071584726,-0.04399556533830227
Pd,Pd,12.875,-0.0945043878971442,-0.0439475717476538
Pd,Pd,12.88,-0.09460066851256606,-0.04389943143994287
Pd,Pd,12.885,-0.09469676437350596,-0.043851383509472916
Pd,Pd,12.89,-0.0947916252243733,-0.04380395308403925
Pd,Pd,12.895,-0.0948847384629801,-0.04375739646473585
Pd,Pd,12.9,-0.09497666428821293,-0.043711433552119434
Pd,Pd,12.905,-0.09506844413574496,-0.04366554362835342
Pd,Pd,12.91,-0.09516051327133951,-0.043619509060556144
Pd,Pd,12.915,-0.09525225890065865,-0.04357363624589657
Pd,Pd,12.92,-0.09534267789583974,-0.04352842674830603
Pd,Pd,12.925,-0.09543143467603436,-0.04348404835820872
Pd,Pd,12.93,-0.09551920982780386,-0.04344016078232397
Pd,Pd,12.935,-0.09560698333026818,-0.04339627403109181
Pd,Pd,12.94,-0.09569501296146304,-0.043352259215494376
Pd,Pd,12.945,-0.09578257833716565,-0.043308476527643074
Pd,Pd,12.95,-0.09586874948432896,-0.04326539095406142
Pd,Pd,12.955,-0.09595336588339176,-0.04322308275453002
Pd,Pd,12.96,-0.09603720099627425,-0.043181165198088775
Pd,Pd,12.965,-0.09612114924823396,-0.043139191072108916
Pd,Pd,12.97,-0.09620529530159216,-0.043097118045429816
Pd,Pd,12.975,-0.09628883916609639,-0.043055346113177705
Pd,Pd,12.98,-0.0963709462700297,-0.043014292561211045
Pd,Pd,12.985,-0.09645162464049656,-0.04297395337597762
Pd,Pd,12.99,-0.0965317125036296,-0.0429339094444111
Pd,Pd,12.995,-0.09661199855875806,-0.04289376641684687
Pd,Pd,13.0,-0.09669240304084172,-0.04285356417580504
Pd,Pd,13.005,-0.09677207455563192,-0.04281372841840994
Pd,Pd,13.01,-0.09685029211682057,-0.04277461963781561
Pd,Pd,13.015,-0.09692722170316449,-0.04273615484464365
Pd,Pd,13.02,-0.0970037383265084,-0.0426978965329717
Pd,Pd,13.025,-0.09708050894189184,-0.04265951122527998
Pd,Pd,13.03,-0.097157301856283,-0.042621114768084396
Pd,Pd,13.035,-0.09723324198496956,-0.04258314470374112
Pd,Pd,13.04,-0.09730773587626625,-0.042545897758092775
Pd,Pd,13.045,-0.09738109332082409,-0.04250921903581385
Pd,Pd,13.05,-0.09745419895174175,-0.042472666220355025
Pd,Pd,13.055,-0.09752758623473318,-0.04243597257885931
Pd,Pd,13.06,-0.097600887299513,-0.0423993220464694
Pd,Pd,13.065,-0.09767322994529287,-0.04236315072357946
Pd,Pd,13.07,-0.09774415790411412,-0.04232768674416884
Pd,Pd,13.075,-0.0978141076761987,-0.042292711858126546
Pd,Pd,13.08,-0.09788394778489731,-0.04225779180377724
Pd,Pd,13.085,-0.09795407074912439,-0.0422227303216637
Pd,Pd,13.09,-0.09802399092470512,-0.04218777023387334
Pd,Pd,13.095,-0.0980928638464319,-0.04215333377300995
Pd,Pd,13.1,-0.09816037581641822,-0.04211957778801679
Pd,Pd,13.105,-0.09822707059300011,-0.042086230399725845
Pd,Pd,13.11,-0.09829377683964474,-0.04205287727640353
Pd,Pd,13.115,-0.09836074287313887,-0.042019394259656465
Pd,Pd,13.12,-0.09842738570891593,-0.04198607284176793
Pd,Pd,13.125,-0.09849291123875137,-0.041953310076850214
Pd,Pd,13.13,-0.09855714959168312,-0.04192119090038434
Pd,Pd,13.135,-0.09862073061297492,-0.041889400389738436
Pd,Pd,13.14,-0.09868442180448676,-0.04185755479398252
Pd,Pd,13.145,-0.09874832805026858,-0.04182560167109161
Pd,Pd,13.15,-0.09881179085790177,-0.04179387026727501
Pd,Pd,13.155,-0.09887408644262043,-0.041762722474915685
Pd,Pd,13.16,-0.09893518610842507,-0.041732172642013364
Pd,Pd,13.165,-0.09899578352713322,-0.04170187393265929
Pd,Pd,13.17,-0.09905656656768397,-0.041671482412383914
Pd,Pd,13.175,-0.09911750121539752,-0.04164101508852714
Pd,Pd,13.18,-0.09917787607639779,-0.041610827658027004
Pd,Pd,13.185,-0.09923705466370475,-0.041581238364373524
Pd,Pd,13.19,-0.09929514319356977,-0.04155219409944101
Pd,Pd,13.195,-0.09935287643241374,-0.04152332748001903
Pd,Pd,13.2,-0.09941084726835679,-0.0414943420620475
Pd,Pd,13.205,-0.09946889075451171,-0.041465320318970045
Pd,Pd,13.21,-0.09952626537009261,-0.04143663301117959
Pd,Pd,13.215,-0.09958243566066764,-0.04140854786589208
Pd,Pd,13.22,-0.09963763324552191,-0.04138094907346494
Pd,Pd,13.225,-0.09969261137384455,-0.04135346000930362
Pd,Pd,13.23,-0.0997478559312186,-0.0413258377306166
Pd,Pd,13.235,-0.0998030820451618,-0.041298224673644995
Pd,Pd,13.24,-0.09985754043684371,-0.041270995477804044
Pd,Pd,13.245,-0.0999108070221576,-0.0412443621851471
Pd,Pd,13.25,-0.0999632264860843,-0.04121815245318375
Pd,Pd,13.255,-0.10001554862297912,-0.04119199138473634
Pd,Pd,13.26,-0.10006814373370418,-0.04116569382937381
Pd,Pd,13.265,-0.10012062062650301,-0.041139455382974394
Pd,Pd,13.27,-0.10017224369662026,-0.04111364384791577
Pd,Pd,13.275,-0.10022270710183373,-0.04108841214530903
Pd,Pd,13.28,-0.10027245388732853,-0.041063538752561635
Pd,Pd,13.285,-0.10032220963566452,-0.04103866087839364
Pd,Pd,13.29,-0.10037222394709615,-0.041013653722677824
Pd,Pd,13.295,-0.10042201504094544,-0.040988758175753176
Pd,Pd,13.3,-0.10047088100293561,-0.040964325194758094
Pd,Pd,13.305,-0.10051863765332311,-0.04094044686956434
Pd,Pd,13.31,-0.10056580981269901,-0.04091686078987639
Pd,Pd,13.315,-0.10061307972577455,-0.040893225833338626
Pd,Pd,13.32,-0.10066057458729734,-0.04086947840257723
Pd,Pd,13.325,-0.10070773938379066,-0.04084589600433057
Pd,Pd,13.33,-0.10075392407283482,-0.04082280365980849
Pd,Pd,13.335,-0.10079906620119723,-0.04080023259562728
Pd,Pd,13.34,-0.10084375440591166,-0.04077788849327007
Pd,Pd,13.345,-0.10088861048614865,-0.04075546045315157
Pd,Pd,13.35,-0.10093364080596218,-0.04073294529324481
Pd,Pd,13.355,-0.10097823559250306,-0.04071064789997437
Pd,Pd,13.36,-0.10102181266769839,-0.040688859362376706
Pd,Pd,13.365,-0.10106442817908634,-0.04066755160668273
Pd,Pd,13.37,-0.1011067157563288,-0.040646407818061496
Pd,Pd,13.375,-0.10114922198348233,-0.04062515470448473
Pd,Pd,13.38,-0.10119183704857515,-0.04060384717193832
Pd,Pd,13.385,-0.10123391550327558,-0.04058280794458811
Pd,Pd,13.39,-0.10127495655300292,-0.04056228741972444
Pd,Pd,13.395,-0.1013151288618179,-0.04054220126531695
Pd,Pd,13.4,-0.1013550918653609,-0.04052221976354545
Pd,Pd,13.405,-0.10139530475013796,-0.04050211332115692
Pd,Pd,13.41,-0.10143554900261173,-0.04048199119492003
Pd,Pd,13.415,-0.10147516269915738,-0.04046218434664721
Pd,Pd,13.42,-0.10151373726163214,-0.04044289706540983
Pd,Pd,13.425,-0.10155154511479164,-0.04042399313883008
Pd,Pd,13.43,-0.10158925243494318,-0.04040513947875431
Pd,Pd,13.435,-0.10162722159266563,-0.040386154899893084
Pd,Pd,13.44,-0.10166513535602707,-0.04036719801821236
Pd,Pd,13.445,-0.10170233417113066,-0.04034859861066057
Pd,Pd,13.45,-0.10173850968227931,-0.040330510855086245
Pd,Pd,13.455,-0.10177402698066357,-0.040312752205894115
Pd,Pd,13.46,-0.10180954049613564,-0.04029499544815808
Pd,Pd,13.465,-0.10184530923416787,-0.04027711107914196
Pd,Pd,13.47,-0.10188092938385927,-0.04025930100429626
Pd,Pd,13.475,-0.10191576181103168,-0.04024188479071006
Pd,Pd,13.48,-0.10194960349179798,-0.04022496395032691
Pd,Pd,13.485,-0.1019828991206648,-0.0402083161358935
Pd,Pd,13.49,-0.10201627389334524,-0.04019162874955328
Pd,Pd,13.495,-0.10204987980538834,-0.04017482579353173
Pd,Pd,13.5,-0.10208324037867024,-0.04015814550689078
Pd,Pd,13.505,-0.102115753753055,-0.0401418888196984
Pd,Pd,13.51,-0.1021473244480322,-0.040126103472209795
Pd,Pd,13.515,-0.10217846212551296,-0.04011053463346942
Pd,Pd,13.52,-0.10220974663750709,-0.04009489237747235
Pd,Pd,13.525,-0.10224122219752453,-0.04007915459746363
Pd,Pd,13.53,-0.1022723549387624,-0.0400635882268447
Pd,Pd,13.535,-0.102302595578699,-0.0400484679068764
Pd,Pd,13.54,-0.10233195555758798,-0.04003378791743191
Pd,Pd,13.545,-0.10236099370881298,-0.04001926884181941
Pd,Pd,13.55,-0.10239023013970554,-0.04000465062637313
Pd,Pd,13.555,-0.1024196032881539,-0.03998996405214895
Pd,Pd,13.56,-0.10244853812659004,-0.03997549663293088
Pd,Pd,13.565,-0.10247655139833943,-0.039961489997056183
Pd,Pd,13.57,-0.1025037581312055,-0.039947886630623146
Pd,Pd,13.575,-0.10253074979405588,-0.03993439079919796
Pd,Pd,13.58,-0.10255797433514433,-0.039920778528653736
Pd,Pd,13.585,-0.10258526905031602,-0.03990713117106789
Pd,Pd,13.59,-0.10261203450845538,-0.03989374844199821
Pd,Pd,13.595,-0.10263786482115139,-0.0398808332856502
Pd,Pd,13.6,-0.10266297273776698,-0.03986827932734241
Pd,Pd,13.605,-0.102687965504759,-0.039855782943846396
Pd,Pd,13.61,-0.10271320870603458,-0.03984316134320861
Pd,Pd,13.615,-0.10273844555363142,-0.03983054291941019
Pd,Pd,13.62,-0.10276306908541315,-0.039818231153519325
Pd,Pd,13.625,-0.10278675982378367,-0.03980638578433406
Pd,Pd,13.63,-0.1028098200665557,-0.03979485566294805
Pd,Pd,13.635,-0.10283285606595254,-0.03978333766324963
Pd,Pd,13.64,-0.10285614321083116,-0.03977169409081032
Pd,Pd,13.645,-0.10287933986535068,-0.03976009576355056
Pd,Pd,13.65,-0.10290184812429493,-0.039748841634078436
Pd,Pd,13.655,-0.10292344152699269,-0.03973804493272955
Pd,Pd,13.66,-0.10294450170611104,-0.03972751484317038
Pd,Pd,13.665,-0.10296561762403231,-0.039716956884209745
Pd,Pd,13.67,-0.1029869691262682,-0.0397062811330918
Pd,Pd,13.675,-0.10300814085837263,-0.03969569526703958
Pd,Pd,13.68,-0.10302855989682082,-0.03968548574781549
Pd,Pd,13.685,-0.10304809688839349,-0.039675717252029154
Pd,Pd,13.69,-0.10306720084689143,-0.039666165272780184
Pd,Pd,13.695,-0.10308642799098897,-0.039656551700731416
Pd,Pd,13.7,-0.10310585980782035,-0.039646835792315725
Pd,Pd,13.705,-0.10312501993251079,-0.039637255729970504
Pd,Pd,13.71,-0.1031433753339642,-0.0396280780292438
Pd,Pd,13.715,-0.10316089531849551,-0.03961931803697814
Pd,Pd,13.72,-0.1031780829139565,-0.03961072423924765
Pd,Pd,13.725,-0.1031954473181395,-0.03960204203715615
Pd,Pd,13.73,-0.10321297137348806,-0.03959328000948187
Pd,Pd,13.735,-0.10323013165464455,-0.039584699868903624
Pd,Pd,13.74,-0.10324644860195374,-0.03957654139524903
Pd,Pd,13.745,-0.10326198922632457,-0.039568771083063614
Pd,Pd,13.75,-0.10327729613498711,-0.039561117628732344
Pd,Pd,13.755,-0.10329281870372119,-0.039553356344365305
Pd,Pd,13.76,-0.10330844331520302,-0.03954554403862439
Pd,Pd,13.765,-0.10332361432278118,-0.039537958534835306
Pd,Pd,13.77,-0.10333791760563123,-0.039530806893410285
Pd,Pd,13.775,-0.10335151450012632,-0.03952400844616274
Pd,Pd,13.78,-0.10336497204816808,-0.03951727967214186
Pd,Pd,13.785,-0.10337866873804848,-0.03951043132720166
Pd,Pd,13.79,-0.10339239904158952,-0.03950356617543114
Pd,Pd,13.795,-0.10340559045853298,-0.03949697046695941
Pd,Pd,13.8,-0.1034179044242147,-0.03949081348411855
Pd,Pd,13.805,-0.10342959092790975,-0.03948497023227102
Pd,Pd,13.81,-0.10344122595375281,-0.03947915271934949
Pd,Pd,13.815,-0.10345310798933645,-0.039473211701557674
Pd,Pd,13.82,-0.10346494635535587,-0.03946729251854796
Pd,Pd,13.825,-0.10347616723201056,-0.03946168208022062
Pd,Pd,13.83,-0.1034865156839472,-0.039456507854252296
Pd,Pd,13.835,-0.10349632256193213,-0.039451604415259835
Pd,Pd,13.84,-0.10350615731250566,-0.03944668703997307
Pd,Pd,13.845,-0.1035162314328065,-0.03944164997982265
Pd,Pd,13.85,-0.10352617786814439,-0.039436676762153705
Pd,Pd,13.855,-0.1035354368226848,-0.0394320472848835
Pd,Pd,13.86,-0.10354384287154635,-0.039427844260452725
Pd,Pd,13.865,-0.10355179803060942,-0.03942386668092119
Pd,Pd,13.87,-0.10355985009364815,-0.03941984064940182
Pd,Pd,13.875,-0.1035681188252156,-0.039415706283618096
Pd,Pd,13.88,-0.10357617135528753,-0.03941168001858213
Pd,Pd,13.885,-0.10358347671933305,-0.039408027336559376
Pd,Pd,13.89,-0.10358996259184994,-0.03940478440030093
Pd,Pd,13.895,-0.10359609080079067,-0.03940172029583056
Pd,Pd,13.9,-0.10360237307444997,-0.03939857915900091
Pd,Pd,13.905,-0.10360883502655387,-0.039395348182948965
Pd,Pd,13.91,-0.10361499005254933,-0.03939227066995123
Pd,Pd,13.915,-0.10362034996177949,-0.039389590715336154
Pd,Pd,13.92,-0.10362493677258151,-0.03938729730993514
Pd,Pd,13.925,-0.10362925939281234,-0.03938513599981973
Pd,Pd,13.93,-0.10363378009312622,-0.03938287564966279
Pd,Pd,13.935,-0.10363843027027625,-0.039380550561087774
Pd,Pd,13.94,-0.1036426828965799,-0.03937842424793595
Pd,Pd,13.945,-0.10364610532675554,-0.03937671303284813
Pd,Pd,13.95,-0.10364881281869141,-0.03937535928688019
Pd,Pd,13.955,-0.10365134755029064,-0.03937409192108058
Pd,Pd,13.96,-0.10365411025631238,-0.03937271056806971
Pd,Pd,13.965,-0.10365694038308877,-0.03937129550468151
Pd,Pd,13.97,-0.10365928471049747,-0.03937012334097716
Pd,Pd,13.975,-0.10366077745982598,-0.03936937696631291
Pd,Pd,13.98,-0.10366162371831587,-0.03936895383706796
Pd,Pd,13.985,-0.10366238436617531,-0.039368573513138244
Pd,Pd,13.99,-0.10366338810198122,-0.039368071645235286
Pd,Pd,13.995,-0.10366438695497313,-0.039367572218739336
Pd,Pd,14.0,-0.10366481633567352,-0.03936735752838914
