condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
with EDL,0.01,0.442043795620438,4.259412662876907e-15,-6.994287860990961e-10,4.259412662876907e-06,-0.6994287860990961,0.00021297063314384534,-34.9714393049548
with EDL,0.01,0.44229405630865487,4.294557882796659e-15,-6.937048957298156e-10,4.294557882796659e-06,-0.6937048957298156,0.00021472789413983295,-34.68524478649078
with EDL,0.01,0.44254431699687174,4.3299930925767394e-15,-6.880278477576606e-10,4.32999309257674e-06,-0.6880278477576606,0.00021649965462883694,-34.40139238788303
with EDL,0.01,0.4427945776850887,4.365720684978383e-15,-6.823972588401795e-10,4.365720684978383e-06,-0.6823972588401795,0.00021828603424891912,-34.11986294200897
with EDL,0.01,0.44304483837330555,4.401743072505898e-15,-6.768127487720661e-10,4.401743072505898e-06,-0.6768127487720661,0.00022008715362529488,-33.8406374386033
with EDL,0.01,0.4432950990615224,4.438062687569674e-15,-6.712739404594871e-10,4.4380626875696735e-06,-0.6712739404594871,0.00022190313437848368,-33.56369702297435
with EDL,0.01,0.44354535974973935,4.474681982650355e-15,-6.657804598946185e-10,4.474681982650355e-06,-0.6657804598946184,0.00022373409913251772,-33.28902299473092
with EDL,0.01,0.44379562043795623,4.5116034304644675e-15,-6.603319361303907e-10,4.511603430464467e-06,-0.6603319361303907,0.00022558017152322335,-33.01659680651953
with EDL,0.01,0.4440458811261731,4.548829524131397e-15,-6.549280012554403e-10,4.548829524131397e-06,-0.6549280012554403,0.00022744147620656983,-32.74640006277201
with EDL,0.01,0.44429614181439003,4.5863627773417456e-15,-6.495682903692673e-10,4.586362777341745e-06,-0.6495682903692672,0.00022931813886708727,-32.47841451846336
with EDL,0.01,0.4445464025026069,4.624205724526992e-15,-6.442524415575944e-10,4.624205724526992e-06,-0.6442524415575943,0.0002312102862263496,-32.212622077879715
with EDL,0.01,0.4447966631908238,4.662360921030748e-15,-6.389800958679296e-10,4.662360921030748e-06,-0.6389800958679296,0.00023311804605153738,-31.94900479339648
with EDL,0.01,0.44504692387904066,4.7008309432812316e-15,-6.337508972853289e-10,4.700830943281232e-06,-0.6337508972853289,0.00023504154716406155,-31.68754486426644
with EDL,0.01,0.4452971845672576,4.739618388965262e-15,-6.285644927083499e-10,4.739618388965262e-06,-0.6285644927083499,0.00023698091944826307,-31.428224635417493
with EDL,0.01,0.44554744525547446,4.778725877203641e-15,-6.234205319252213e-10,4.778725877203641e-06,-0.6234205319252213,0.00023893629386018204,-31.17102659626106
with EDL,0.01,0.4457977059436914,4.8181560487280755e-15,-6.183186675901813e-10,4.818156048728075e-06,-0.6183186675901813,0.00024090780243640376,-30.91593337950906
with EDL,0.01,0.44604796663190827,4.857911566059388e-15,-6.132585552000339e-10,4.8579115660593875e-06,-0.6132585552000339,0.00024289557830296937,-30.66292776000169
with EDL,0.01,0.44629822732012514,4.897995113687417e-15,-6.082398530708792e-10,4.897995113687417e-06,-0.6082398530708792,0.00024489975568437085,-30.411992653543955
with EDL,0.01,0.446548488008342,4.9384093982522114e-15,-6.032622223150427e-10,4.938409398252211e-06,-0.6032622223150427,0.00024692046991261053,-30.16311111575213
with EDL,0.01,0.44679874869655894,4.9791571487268305e-15,-5.983253268181908e-10,4.97915714872683e-06,-0.5983253268181907,0.0002489578574363415,-29.916266340909534
with EDL,0.01,0.4470490093847758,5.020241116601592e-15,-5.934288332166447e-10,5.020241116601592e-06,-0.5934288332166446,0.0002510120558300796,-29.671441660832233
with EDL,0.01,0.44729927007299275,5.061664076069913e-15,-5.885724108748555e-10,5.061664076069912e-06,-0.5885724108748556,0.0002530832038034956,-29.428620543742774
with EDL,0.01,0.4475495307612096,5.103428824215547e-15,-5.837557318630863e-10,5.103428824215547e-06,-0.5837557318630863,0.00025517144121077733,-29.18778659315431
with EDL,0.01,0.4477997914494265,5.145538181201563e-15,-5.789784709352678e-10,5.145538181201563e-06,-0.5789784709352678,0.0002572769090600781,-28.948923546763385
with EDL,0.01,0.4480500521376434,5.187994990460716e-15,-5.742403055070328e-10,5.1879949904607164e-06,-0.5742403055070328,0.00025939974952303576,-28.712015275351636
with EDL,0.01,0.4483003128258603,5.230802118887468e-15,-5.695409156339379e-10,5.230802118887468e-06,-0.5695409156339379,0.0002615401059443734,-28.477045781696894
with EDL,0.01,0.4485505735140772,5.273962457031562e-15,-5.648799839898599e-10,5.273962457031562e-06,-0.56487998398986,0.00026369812285157807,-28.243999199492993
with EDL,0.01,0.44880083420229405,5.3174789192932145e-15,-5.602571958455641e-10,5.317478919293215e-06,-0.5602571958455641,0.0002658739459646607,-28.0128597922782
with EDL,0.01,0.449051094890511,5.36135444411992e-15,-5.556722390474507e-10,5.36135444411992e-06,-0.5556722390474507,0.000268067722205996,-27.78361195237253
with EDL,0.01,0.44930135557872786,5.405591994204829e-15,-5.511248039964876e-10,5.405591994204829e-06,-0.5511248039964876,0.00027027959971024143,-27.556240199824376
with EDL,0.01,0.44955161626694473,5.450194556686873e-15,-5.466145836272902e-10,5.450194556686873e-06,-0.5466145836272902,0.0002725097278343436,-27.33072918136451
with EDL,0.01,0.44980187695516166,5.495165143352411e-15,-5.421412733873971e-10,5.495165143352411e-06,-0.542141273387397,0.00027475825716762053,-27.10706366936985
with EDL,0.01,0.45005213764337854,5.540506790838619e-15,-5.377045712167032e-10,5.5405067908386185e-06,-0.5377045712167031,0.0002770253395419309,-26.885228560835156
with EDL,0.01,0.4503023983315954,5.586222560838555e-15,-5.333041775270609e-10,5.586222560838555e-06,-0.5333041775270608,0.0002793111280419277,-26.665208876353038
with EDL,0.01,0.45055265901981234,5.632315540307891e-15,-5.289397951820476e-10,5.632315540307891e-06,-0.5289397951820476,0.0002816157770153945,-26.44698975910238
with EDL,0.01,0.4508029197080292,5.678788841673303e-15,-5.24611129476913e-10,5.6787888416733025e-06,-0.524611129476913,0.0002839394420836651,-26.23055647384565
with EDL,0.01,0.4510531803962461,5.725645603042748e-15,-5.203178881186634e-10,5.725645603042748e-06,-0.5203178881186634,0.0002862822801521374,-26.01589440593317
with EDL,0.01,0.451303441084463,5.77288898841729e-15,-5.160597812063387e-10,5.7728889884172905e-06,-0.5160597812063388,0.00028864444942086447,-25.802989060316936
with EDL,0.01,0.4515537017726799,5.820522187904751e-15,-5.118365212114308e-10,5.820522187904751e-06,-0.5118365212114308,0.00029102610939523755,-25.591826060571538
with EDL,0.01,0.45180396246089677,5.868548417935147e-15,-5.076478229584646e-10,5.868548417935147e-06,-0.5076478229584647,0.0002934274208967573,-25.38239114792323
with EDL,0.01,0.4520542231491137,5.916970921477871e-15,-5.034934036057457e-10,5.9169709214778716e-06,-0.5034934036057457,0.00029584854607389355,-25.17467018028728
with EDL,0.01,0.4523044838373306,5.965792968260641e-15,-4.993729826262653e-10,5.965792968260641e-06,-0.4993729826262653,0.000298289648413032,-24.968649131313263
with EDL,0.01,0.45255474452554745,6.01501785499035e-15,-4.952862817887502e-10,6.01501785499035e-06,-0.49528628178875017,0.00030075089274951745,-24.764314089437505
with EDL,0.01,0.4528050052137644,6.064648905575644e-15,-4.912330251388784e-10,6.064648905575645e-06,-0.49123302513887834,0.0003032324452787822,-24.561651256943914
with EDL,0.01,0.45305526590198125,6.1146894713513425e-15,-4.872129389806487e-10,6.114689471351342e-06,-0.48721293898064866,0.0003057344735675671,-24.36064694903243
with EDL,0.01,0.4533055265901981,6.165142931304777e-15,-4.832257518578912e-10,6.1651429313047765e-06,-0.4832257518578912,0.00030825714656523883,-24.161287592894556
with EDL,0.01,0.45355578727841506,6.216012692303962e-15,-4.792711945359456e-10,6.216012692303962e-06,-0.4792711945359456,0.0003108006346151981,-23.963559726797275
with EDL,0.01,0.45380604796663193,6.267302189327582e-15,-4.753489999834766e-10,6.267302189327583e-06,-0.47534899998347657,0.00031336510946637907,-23.767449999173824
with EDL,0.01,0.4540563086548488,6.319014885697005e-15,-4.714589033544438e-10,6.319014885697005e-06,-0.47145890335444385,0.00031595074428485023,-23.57294516772219
with EDL,0.01,0.45430656934306574,6.371154273310134e-15,-4.676006419702172e-10,6.371154273310134e-06,-0.4676006419702172,0.00031855771366550665,-23.38003209851086
with EDL,0.01,0.4545568300312826,6.4237238728771574e-15,-4.637739553018436e-10,6.423723872877157e-06,-0.4637739553018436,0.00032118619364385784,-23.18869776509218
with EDL,0.01,0.4548070907194995,6.4767272341583205e-15,-4.5997858495244647e-10,6.47672723415832e-06,-0.4599785849524465,0.000323836361707916,-22.99892924762232
with EDL,0.01,0.4550573514077164,6.530167936203622e-15,-4.5621427463978573e-10,6.530167936203622e-06,-0.45621427463978576,0.00032650839681018105,-22.810713731989285
with EDL,0.01,0.4553076120959333,6.5840495875944375e-15,-4.524807701789477e-10,6.584049587594438e-06,-0.45248077017894767,0.00032920247937972186,-22.624038508947383
with EDL,0.01,0.45555787278415016,6.63837582668728e-15,-4.4877781946518563e-10,6.63837582668728e-06,-0.44877781946518563,0.000331918791334364,-22.43889097325928
with EDL,0.01,0.45580813347236704,6.6931503218594156e-15,-4.451051724568897e-10,6.693150321859416e-06,-0.4451051724568897,0.00033465751609297075,-22.255258622844483
with EDL,0.01,0.45605839416058397,6.748376771756583e-15,-4.4146258115870634e-10,6.748376771756583e-06,-0.44146258115870635,0.0003374188385878291,-22.073129057935315
with EDL,0.01,0.45630865484880084,6.804058905542724e-15,-4.3784979960479624e-10,6.804058905542725e-06,-0.43784979960479625,0.0003402029452771362,-21.89248998023981
with EDL,0.01,0.4565589155370178,6.860200483151874e-15,-4.3426658384222076e-10,6.860200483151874e-06,-0.4342665838422208,0.00034301002415759366,-21.713329192111036
with EDL,0.01,0.45680917622523465,6.916805295541919e-15,-4.3071269191446894e-10,6.916805295541919e-06,-0.4307126919144689,0.0003458402647770959,-21.535634595723444
with EDL,0.01,0.4570594369134515,6.973877164950725e-15,-4.2718788384512206e-10,6.973877164950725e-06,-0.4271878838451221,0.0003486938582475362,-21.3593941922561
with EDL,0.01,0.4573096976016684,7.031419945154124e-15,-4.2369192162164565e-10,7.0314199451541235e-06,-0.42369192162164565,0.00035157099725770615,-21.18459608108228
with EDL,0.01,0.4575599582898853,7.0894375217262146e-15,-4.2022456917932135e-10,7.089437521726214e-06,-0.42022456917932133,0.0003544718760863107,-21.011228458966066
with EDL,0.01,0.4578102189781022,7.14793381230166e-15,-4.1678559238530673e-10,7.147933812301661e-06,-0.4167855923853067,0.000357396690615083,-20.839279619265334
with EDL,0.01,0.45806047966631913,7.20691276684033e-15,-4.133747590228218e-10,7.20691276684033e-06,-0.41337475902282184,0.0003603456383420165,-20.66873795114109
with EDL,0.01,0.458310740354536,7.26637836789387e-15,-4.0999183877547137e-10,7.26637836789387e-06,-0.40999183877547135,0.00036331891839469347,-20.499591938773566
with EDL,0.01,0.4585610010427529,7.326334630874794e-15,-4.06636603211693e-10,7.326334630874794e-06,-0.406636603211693,0.0003663167315437397,-20.331830160584648
with EDL,0.01,0.45881126173096975,7.386785604327518e-15,-4.033088257693293e-10,7.386785604327518e-06,-0.4033088257693293,0.0003693392802163758,-20.165441288466464
with EDL,0.01,0.4590615224191867,7.447735370201775e-15,-4.000082817403332e-10,7.447735370201774e-06,-0.4000082817403332,0.00037238676851008873,-20.000414087016658
with EDL,0.01,0.45931178310740356,7.509188044128193e-15,-3.967347482555939e-10,7.509188044128193e-06,-0.3967347482555939,0.0003754594022064096,-19.836737412779694
with EDL,0.01,0.45956204379562043,7.571147775696293e-15,-3.934880042698854e-10,7.571147775696293e-06,-0.3934880042698854,0.00037855738878481463,-19.67440021349427
with EDL,0.01,0.45981230448383736,7.633618748734656e-15,-3.9026783054693946e-10,7.633618748734655e-06,-0.3902678305469395,0.00038168093743673275,-19.513391527346972
with EDL,0.01,0.46006256517205424,7.69660518159336e-15,-3.870740096446487e-10,7.696605181593361e-06,-0.3870740096446487,0.000384830259079668,-19.353700482232433
with EDL,0.01,0.4603128258602711,7.76011132742894e-15,-3.839063259003741e-10,7.76011132742894e-06,-0.3839063259003741,0.00038800556637144694,-19.195316295018703
with EDL,0.01,0.46056308654848804,7.82414147449153e-15,-3.807645654163895e-10,7.82414147449153e-06,-0.3807645654163895,0.0003912070737245765,-19.038228270819474
with EDL,0.01,0.4608133472367049,7.888699946414394e-15,-3.7764851604543696e-10,7.888699946414395e-06,-0.377648516045437,0.00039443499732071965,-18.882425802271847
with EDL,0.01,0.4610636079249218,7.953791102505948e-15,-3.7455796737639946e-10,7.953791102505949e-06,-0.37455796737639946,0.00039768955512529735,-18.72789836881997
with EDL,0.01,0.4613138686131387,8.019419338044083e-15,-3.714927107200917e-10,8.019419338044083e-06,-0.3714927107200917,0.0004009709669022041,-18.574635536004582
with EDL,0.01,0.4615641293013556,8.085589084572909e-15,-3.684525390951753e-10,8.085589084572908e-06,-0.3684525390951753,0.0004042794542286454,-18.422626954758762
with EDL,0.01,0.46181438998957247,8.152304810202113e-15,-3.6543724721417247e-10,8.152304810202112e-06,-0.3654372472141725,0.0004076152405101056,-18.27186236070862
with EDL,0.01,0.4620646506777894,8.219571019908566e-15,-3.6244663146961303e-10,8.219571019908567e-06,-0.36244663146961303,0.00041097855099542826,-18.12233157348065
with EDL,0.01,0.4623149113660063,8.28739225584056e-15,-3.5948048992028207e-10,8.28739225584056e-06,-0.3594804899202821,0.000414369612792028,-17.974024496014103
with EDL,0.01,0.46256517205422315,8.35577309762451e-15,-3.5653862227758117e-10,8.35577309762451e-06,-0.35653862227758115,0.00041778865488122547,-17.826931113879056
with EDL,0.01,0.4628154327424401,8.424718162674222e-15,-3.5362082989200655e-10,8.424718162674223e-06,-0.35362082989200655,0.0004212359081337111,-17.681041494600326
with EDL,0.01,0.46306569343065695,8.494232106502593e-15,-3.507269157397385e-10,8.494232106502594e-06,-0.3507269157397385,0.00042471160532512963,-17.536345786986924
with EDL,0.01,0.46331595411887383,8.564319623036115e-15,-3.4785668440933146e-10,8.564319623036115e-06,-0.3478566844093315,0.0004282159811518057,-17.392834220466572
with EDL,0.01,0.4635662148070907,8.63498544493169e-15,-3.45009942088523e-10,8.634985444931691e-06,-0.34500994208852304,0.0004317492722465845,-17.25049710442615
with EDL,0.01,0.46381647549530763,8.706234343896319e-15,-3.421864965511426e-10,8.70623434389632e-06,-0.34218649655114264,0.0004353117171948159,-17.109324827557128
with EDL,0.01,0.4640667361835245,8.778071131009223e-15,-3.393861571441376e-10,8.778071131009223e-06,-0.3393861571441376,0.0004389035565504611,-16.96930785720688
with EDL,0.01,0.46431699687174144,8.850500657046795e-15,-3.36608734774694e-10,8.850500657046794e-06,-0.336608734774694,0.0004425250328523397,-16.830436738734697
with EDL,0.01,0.4645672575599583,8.923527812810032e-15,-3.3385404189747e-10,8.923527812810032e-06,-0.33385404189747003,0.00044617639064050156,-16.6927020948735
with EDL,0.01,0.4648175182481752,8.99715752945491e-15,-3.311218925019323e-10,8.99715752945491e-06,-0.3311218925019323,0.0004498578764727454,-16.556094625096613
with EDL,0.01,0.46506777893639206,9.071394778825278e-15,-3.284121020997952e-10,9.071394778825278e-06,-0.3284121020997952,0.0004535697389412639,-16.420605104989757
with EDL,0.01,0.465318039624609,9.146244573788645e-15,-3.2572448771256316e-10,9.146244573788646e-06,-0.3257244877125632,0.0004573122286894322,-16.286224385628156
with EDL,0.01,0.46556830031282587,9.221711968574601e-15,-3.230588678591752e-10,9.221711968574601e-06,-0.3230588678591752,0.00046108559842873004,-16.152943392958758
with EDL,0.01,0.4658185610010428,9.297802059116176e-15,-3.2041506254375056e-10,9.297802059116176e-06,-0.3204150625437506,0.00046489010295580873,-16.020753127187525
with EDL,0.01,0.46606882168925967,9.374519983393841e-15,-3.1779289324343365e-10,9.37451998339384e-06,-0.3177928932434336,0.00046872599916969205,-15.88964466217168
with EDL,0.01,0.46631908237747655,9.451870921782596e-15,-3.151921828963422e-10,9.451870921782597e-06,-0.3151921828963422,0.0004725935460891298,-15.75960914481711
with EDL,0.01,0.4665693430656934,9.529860097401656e-15,-3.126127558896058e-10,9.529860097401656e-06,-0.3126127558896058,0.0004764930048700828,-15.63063779448029
with EDL,0.01,0.46681960375391035,9.608492776467185e-15,-3.100544380475128e-10,9.608492776467186e-06,-0.3100544380475128,0.00048042463882335925,-15.50272190237564
with EDL,0.01,0.4670698644421272,9.687774268647884e-15,-3.075170566197462e-10,9.687774268647885e-06,-0.3075170566197462,0.00048438871343239415,-15.375852830987307
with EDL,0.01,0.46732012513034416,9.767709927423581e-15,-3.05000440269721e-10,9.767709927423581e-06,-0.305000440269721,0.000488385496371179,-15.250022013486047
with EDL,0.01,0.46757038581856103,9.848305150446602e-15,-3.025044190630118e-10,9.848305150446601e-06,-0.30250441906301184,0.00049241525752233,-15.12522095315059
with EDL,0.01,0.4678206465067779,9.929565379906382e-15,-3.000288244558807e-10,9.929565379906382e-06,-0.3000288244558807,0.000496478268995319,-15.001441222794034
with EDL,0.01,0.4680709071949948,1.0011496102896865e-14,-2.9757348928389276e-10,1.0011496102896864e-05,-0.29757348928389277,0.0005005748051448432,-14.878674464194637
with EDL,0.01,0.4683211678832117,1.0094102851787072e-14,-2.95138247750634e-10,1.0094102851787071e-05,-0.295138247750634,0.0005047051425893536,-14.756912387531697
