L_support_nm,case_label,E_V,I_Au_abs_A,I_Pd_abs_A,I_total_abs_A,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,I_total_current_1e_minus_3_uA,E_mix_with_V,i_mix_abs_with_A,i_mix_current_1e_minus_3_uA,i_mix_avg_with_A_per_m2,E_mix_no_V,i_mix_abs_no_A,i_mix_current_no_1e_minus_3_uA,i_mix_avg_no_A_per_m2
0.0,0 nm,0.5697675099809562,1.6811758724424736e-11,-1.0905642310135653e-10,-9.224466437693178e-11,0.016811758724424735,-0.10905642310135652,-0.09224466437693178,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5699384165729581,1.689433352843974e-11,-1.0846551078778654e-10,-9.157117725934682e-11,0.016894333528439737,-0.10846551078778653,-0.09157117725934681,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5701093231649601,1.6977313954938515e-11,-1.0787780040903845e-10,-9.090048645409994e-11,0.016977313954938515,-0.10787780040903844,-0.09090048645409993,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.570280229756962,1.7060701996602596e-11,-1.0729327461432789e-10,-9.023257261772529e-11,0.017060701996602597,-0.10729327461432789,-0.09023257261772528,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.570451136348964,1.7144499655904017e-11,-1.0671191614689397e-10,-8.956741649098995e-11,0.017144499655904016,-0.10671191614689396,-0.08956741649098994,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.570622042940966,1.7228708945153065e-11,-1.0613370784349265e-10,-8.890499889833959e-11,0.017228708945153066,-0.10613370784349264,-0.08890499889833958,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.570792949532968,1.7313331886546906e-11,-1.0555863263388668e-10,-8.824530074733976e-11,0.017313331886546907,-0.10555863263388668,-0.08824530074733976,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5709638561249699,1.7398370512217925e-11,-1.0498667354034515e-10,-8.758830302812723e-11,0.017398370512217924,-0.10498667354034515,-0.08758830302812723,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5711347627169719,1.7483826864282835e-11,-1.0441781367713853e-10,-8.693398681285568e-11,0.017483826864282834,-0.10441781367713852,-0.08693398681285568,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5713056693089739,1.7569702994891404e-11,-1.0385203625004314e-10,-8.628233325515173e-11,0.0175697029948914,-0.10385203625004313,-0.08628233325515172,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5714765759009759,1.7656000966276136e-11,-1.0328932455584287e-10,-8.563332358956673e-11,0.017656000966276134,-0.10328932455584286,-0.08563332358956673,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5716474824929778,1.7742722850801268e-11,-1.0272966198183845e-10,-8.498693913103718e-11,0.017742722850801265,-0.10272966198183844,-0.08498693913103716,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5718183890849798,1.782987073101322e-11,-1.0217303200535402e-10,-8.434316127434081e-11,0.017829870731013216,-0.102173032005354,-0.0843431612743408,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5719892956769818,1.7917446699690057e-11,-1.016194181932523e-10,-8.370197149356224e-11,0.017917446699690056,-0.10161941819325229,-0.08370197149356223,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5721602022689838,1.800545285989217e-11,-1.0106880420144645e-10,-8.306335134155429e-11,0.01800545285989217,-0.10106880420144644,-0.08306335134155428,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5723311088609857,1.8093891325012452e-11,-1.0052117377442025e-10,-8.242728244940778e-11,0.018093891325012452,-0.10052117377442024,-0.08242728244940778,0.600693745661775,4.080221265731136e-11,0.040802212657311356,0.08160442531462271,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
