condition_order,condition_key,display_label,edl_condition,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,net_current_A
4,janus_on_c_support,C-supported Janus,with EDL,0.5585,9.532347874696323e-13,-2.8457622523822907e-11,0.0009532347874696323,-0.028457622523822907,-2.7504387736353274e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5587500000000001,9.609358219147384e-13,-2.8227328961980606e-11,0.0009609358219147384,-0.028227328961980606,-2.7266393140065868e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.559,9.686990871241587e-13,-2.7998899178992e-11,0.0009686990871241586,-0.027998899178992002,-2.7030200091867844e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.55925,9.765250860963558e-13,-2.7772318090188554e-11,0.0009765250860963557,-0.027772318090188555,-2.67957930040922e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5595,9.84414325896405e-13,-2.7547570732998924e-11,0.000984414325896405,-0.027547570732998926,-2.6563156407102518e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.55975,9.923673176888648e-13,-2.732464226596053e-11,0.0009923673176888649,-0.02732464226596053,-2.6332274948271665e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56,1.0003845767709432e-12,-2.710351796773925e-11,0.0010003845767709433,-0.02710351796773925,-2.6103133390968304e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56025,1.008466622605899e-12,-2.688418323615716e-11,0.0010084666226058989,-0.02688418323615716,-2.5875716613551262e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5605,1.0166139788567598e-12,-2.6666623587227642e-11,0.0010166139788567597,-0.026666623587227642,-2.5650009608370883e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5607500000000001,1.0248271734202607e-12,-2.6450824654198894e-11,0.0010248271734202606,-0.026450824654198894,-2.5425997480778632e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.561,1.0331067384610802e-12,-2.6236772186605234e-11,0.0010331067384610803,-0.026236772186605233,-2.5203665448144154e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56125,1.0414532104463698e-12,-2.60244520493253e-11,0.0010414532104463699,-0.0260244520493253,-2.498299883887893e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5615,1.049867130180538e-12,-2.5813850221648605e-11,0.0010498671301805381,-0.025813850221648605,-2.4763983091468067e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56175,1.0583490428403278e-12,-2.560495279634948e-11,0.0010583490428403277,-0.02560495279634948,-2.4546603753509153e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.562,1.0668994980101695e-12,-2.5397745978768405e-11,0.0010668994980101696,-0.025397745978768406,-2.4330846480758237e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56225,1.0755190497178229e-12,-2.5192216085901025e-11,0.0010755190497178228,-0.025192216085901026,-2.4116697036183203e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5625,1.0842082564703187e-12,-2.498834954549393e-11,0.0010842082564703186,-0.02498834954549393,-2.3904141289023613e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5627500000000001,1.0929676812901873e-12,-2.4786132895148414e-11,0.0010929676812901873,-0.024786132895148413,-2.3693165213858228e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5630000000000001,1.1017978917519469e-12,-2.4585552781431434e-11,0.0011017978917519469,-0.024585552781431434,-2.3483754889679486e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56325,1.1106994600189438e-12,-2.4386595958993247e-11,0.0011106994600189439,-0.024386595958993246,-2.3275896498974305e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5635,1.119672962880446e-12,-2.418924928969269e-11,0.001119672962880446,-0.02418924928969269,-2.3069576326812244e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56375,1.1287189817890656e-12,-2.3993499741729297e-11,0.0011287189817890655,-0.023993499741729298,-2.286478075994023e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5640000000000001,1.1378381028984563e-12,-2.3799334388782557e-11,0.0011378381028984562,-0.023799334388782557,-2.2661496285884102e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56425,1.1470309171013296e-12,-2.3606740409158313e-11,0.0011470309171013296,-0.023606740409158312,-2.2459709492056985e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5645,1.156298020067793e-12,-2.3415705084941436e-11,0.001156298020067793,-0.023415705084941438,-2.2259407064873642e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5647500000000001,1.165640012283986e-12,-2.322621580115595e-11,0.001165640012283986,-0.02322621580115595,-2.2060575788871964e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5650000000000001,1.1750574990910004e-12,-2.3038260044932124e-11,0.0011750574990910005,-0.023038260044932125,-2.1863202545841125e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56525,1.1845510907241726e-12,-2.28518254046794e-11,0.0011845510907241726,-0.0228518254046794,-2.1667274313955226e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5655,1.1941214023526442e-12,-2.2666899569267017e-11,0.0011941214023526443,-0.022666899569267016,-2.1472778166914374e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56575,1.2037690541192792e-12,-2.248347032721055e-11,0.001203769054119279,-0.02248347032721055,-2.127970127309127e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5660000000000001,1.213494671180869e-12,-2.230152556586547e-11,0.001213494671180869,-0.022301525565865468,-2.10880308946846e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56625,1.2232988837486804e-12,-2.2121053270627263e-11,0.0012232988837486804,-0.022121053270627262,-2.0897754386878582e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5665,1.233182327129346e-12,-2.1942041524137473e-11,0.001233182327129346,-0.021942041524137472,-2.0708859197008126e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5667500000000001,1.2431456417660662e-12,-2.1764478505496578e-11,0.0012431456417660663,-0.02176447850549658,-2.0521332863730513e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5670000000000001,1.2531894732801361e-12,-2.158835248948368e-11,0.001253189473280136,-0.02158835248948368,-2.0335163016203545e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56725,1.263314472512837e-12,-2.1413651845781405e-11,0.001263314472512837,-0.021413651845781406,-2.0150337373268567e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5675,1.2735212955676435e-12,-2.1240365038208106e-11,0.0012735212955676436,-0.021240365038208104,-1.9966843742640463e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56775,1.2838106038527768e-12,-2.1068480623955722e-11,0.0012838106038527768,-0.02106848062395572,-1.9784670020102944e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5680000000000001,1.2941830641241227e-12,-2.089798725283397e-11,0.0012941830641241226,-0.02089798725283397,-1.9603804188709845e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56825,1.3046393485284445e-12,-2.0728873666520836e-11,0.0013046393485284444,-0.020728873666520837,-1.942423431799239e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5685,1.3151801346470142e-12,-2.0561128697818686e-11,0.0013151801346470142,-0.020561128697818686,-1.9245948563171672e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5687500000000001,1.3258061055395496e-12,-2.039474126991669e-11,0.0013258061055395497,-0.020394741269916687,-1.9068935164377138e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5690000000000001,1.3365179497885023e-12,-2.0229700395659556e-11,0.0013365179497885024,-0.020229700395659557,-1.8893182445871053e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56925,1.347316361543762e-12,-2.006599517682126e-11,0.0013473163615437618,-0.02006599517682126,-1.8718678815277497e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5695,1.3582020405676403e-12,-1.990361480338558e-11,0.0013582020405676404,-0.01990361480338558,-1.854541276281794e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.56975,1.3691756922802777e-12,-1.9742548552831986e-11,0.0013691756922802776,-0.019742548552831987,-1.8373372860551707e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5700000000000001,1.3802380278054146e-12,-1.958278578942733e-11,0.0013802380278054146,-0.01958278578942733,-1.8202547761621915e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57025,1.391389764016478e-12,-1.9424315963523664e-11,0.001391389764016478,-0.019424315963523665,-1.8032926199507185e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5705,1.4026316235831202e-12,-1.9267128610860935e-11,0.0014026316235831201,-0.019267128610860936,-1.7864496987277815e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5707500000000001,1.413964335018081e-12,-1.9111213351876162e-11,0.001413964335018081,-0.019111213351876162,-1.7697249016858082e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5710000000000001,1.425388632724423e-12,-1.895655989101788e-11,0.001425388632724423,-0.018956559891017882,-1.7531171258293457e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57125,1.4369052570432136e-12,-1.8803158016065854e-11,0.0014369052570432136,-0.018803158016065854,-1.736625275902264e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5715,1.448514954301501e-12,-1.8650997597456745e-11,0.001448514954301501,-0.018650997597456746,-1.7202482643155245e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57175,1.4602184768607524e-12,-1.850006858761507e-11,0.0014602184768607524,-0.01850006858761507,-1.7039850110754318e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5720000000000001,1.4720165831656458e-12,-1.83503610202894e-11,0.0014720165831656458,-0.0183503610202894,-1.6878344437123754e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57225,1.483910037793272e-12,-1.8201865009894363e-11,0.001483910037793272,-0.018201865009894364,-1.6717954972101092e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5725,1.4958996115027289e-12,-1.8054570750857342e-11,0.0014958996115027288,-0.018054570750857344,-1.6558671139354614e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5727500000000001,1.5079860812851201e-12,-1.7908468516971055e-11,0.0015079860812851201,-0.017908468516971057,-1.6400482435685935e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5730000000000001,1.5201702304139427e-12,-1.7763548660751225e-11,0.0015201702304139426,-0.017763548660751225,-1.6243378430337284e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57325,1.5324528484959116e-12,-1.7619801612799067e-11,0.0015324528484959117,-0.017619801612799066,-1.6087348764303157e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5735,1.5448347315221863e-12,-1.7477217881169363e-11,0.0015448347315221863,-0.017477217881169363,-1.5932383149647176e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57375,1.5573166819199775e-12,-1.733578805074368e-11,0.0015573166819199775,-0.017335788050743678,-1.57784713688237e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5740000000000001,1.5698995086046233e-12,-1.719550278260822e-11,0.0015698995086046233,-0.01719550278260822,-1.5625603274003594e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57425,1.5825840270320338e-12,-1.7056352813437367e-11,0.0015825840270320339,-0.017056352813437366,-1.5473768786405332e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5745,1.595371059251635e-12,-1.6918328954881404e-11,0.001595371059251635,-0.016918328954881403,-1.532295789562977e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5747500000000001,1.6082614339596523e-12,-1.6781422092959862e-11,0.0016082614339596522,-0.016781422092959863,-1.5173160659000208e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5750000000000001,1.6212559865528703e-12,-1.6645623187459734e-11,0.0016212559865528703,-0.016645623187459734,-1.5024367200906862e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57525,1.6343555591828456e-12,-1.651092327133796e-11,0.0016343555591828455,-0.01651092327133796,-1.4876567712155113e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5755,1.647561000810532e-12,-1.6377313450129435e-11,0.001647561000810532,-0.016377313450129435,-1.4729752449318902e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57575,1.6608731672613344e-12,-1.6244784901359458e-11,0.0016608731672613343,-0.016244784901359458,-1.4583911734098122e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5760000000000001,1.6742929212806442e-12,-1.6113328873961058e-11,0.0016742929212806442,-0.016113328873961056,-1.4439035952680414e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57625,1.6878211325897804e-12,-1.5982936687697018e-11,0.0016878211325897805,-0.015982936687697017,-1.4295115555107237e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5765,1.7014586779424549e-12,-1.5853599732586405e-11,0.0017014586779424549,-0.015853599732586404,-1.415214105464395e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57675,1.715206441181601e-12,-1.572530946833602e-11,0.001715206441181601,-0.01572530946833602,-1.401010302715442e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.577,1.7290653132967312e-12,-1.5598057423776308e-11,0.0017290653132967311,-0.015598057423776308,-1.3868992110479576e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57725,1.743036192481737e-12,-1.5471835196301778e-11,0.001743036192481737,-0.015471835196301778,-1.372879900382004e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5775,1.7571199841931386e-12,-1.534663445131619e-11,0.0017571199841931386,-0.01534663445131619,-1.3589514467123053e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57775,1.7713176012088542e-12,-1.5222446921681813e-11,0.001771317601208854,-0.015222446921681813,-1.345112932047296e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5780000000000001,1.7856299636873896e-12,-1.5099264407173562e-11,0.0017856299636873896,-0.015099264407173562,-1.3313634443486172e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57825,1.800057999227522e-12,-1.4977078773937468e-11,0.001800057999227522,-0.014977078773937468,-1.3177020774709946e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5785,1.8146026429285005e-12,-1.485588195395319e-11,0.0018146026429285004,-0.01485588195395319,-1.304127931102469e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57875,1.8292648374507082e-12,-1.4735665944501326e-11,0.0018292648374507083,-0.014735665944501326,-1.2906401107050618e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.579,1.8440455330767884e-12,-1.46164228076348e-11,0.0018440455330767885,-0.0146164228076348,-1.277237727455801e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57925,1.858945687773318e-12,-1.4498144669654513e-11,0.001858945687773318,-0.014498144669654513,-1.2639198981881194e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5795,1.8739662672529222e-12,-1.438082372058955e-11,0.0018739662672529222,-0.01438082372058955,-1.2506857453336628e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.57975,1.8891082450369777e-12,-1.4264452213680959e-11,0.0018891082450369777,-0.014264452213680959,-1.2375343968643981e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5800000000000001,1.9043726025187183e-12,-1.4149022464870315e-11,0.0019043726025187184,-0.014149022464870315,-1.2244649862351597e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58025,1.9197603290269104e-12,-1.4034526852292329e-11,0.0019197603290269103,-0.014034526852292329,-1.2114766523265419e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5805,1.9352724218900508e-12,-1.3920957815771146e-11,0.0019352724218900507,-0.013920957815771146,-1.1985685393881096e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58075,1.9509098865010745e-12,-1.3808307856321189e-11,0.0019509098865010746,-0.01380830785632119,-1.1857397969820114e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.581,1.9666737363825455e-12,-1.3696569535651824e-11,0.0019666737363825456,-0.013696569535651824,-1.1729895799269279e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58125,1.9825649932524426e-12,-1.3585735475676105e-11,0.0019825649932524426,-0.013585735475676104,-1.1603170482423663e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5815,1.9985846870904035e-12,-1.3475798358023519e-11,0.0019985846870904035,-0.01347579835802352,-1.1477213670933115e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58175,2.0147338562046055e-12,-1.3366750923556459e-11,0.0020147338562046054,-0.013366750923556459,-1.1352017067351853e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5820000000000001,2.0310135472990746e-12,-1.3258585971890864e-11,0.0020310135472990745,-0.013258585971890864,-1.122757242459179e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58225,2.047424815541594e-12,-1.3151296360920811e-11,0.0020474248155415943,-0.013151296360920812,-1.1103871545379217e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5825,2.063968724632191e-12,-1.3044875006346542e-11,0.002063968724632191,-0.013044875006346542,-1.0980906281714352e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58275,2.0806463468721227e-12,-1.2939314881206657e-11,0.002080646346872123,-0.012939314881206657,-1.0858668534334534e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.583,2.097458763233454e-12,-1.2834609015414056e-11,0.002097458763233454,-0.012834609015414056,-1.0737150252180601e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58325,2.114407063429178e-12,-1.2730750495295531e-11,0.0021144070634291777,-0.012730750495295531,-1.0616343431866353e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5835,2.131492345983903e-12,-1.2627732463135255e-11,0.002131492345983903,-0.012627732463135255,-1.0496240117151353e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58375,2.1487157183051456e-12,-1.2525548116721648e-11,0.0021487157183051457,-0.012525548116721649,-1.0376832398416503e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5840000000000001,2.166078296755188e-12,-1.2424190708898187e-11,0.002166078296755188,-0.012424190708898187,-1.0258112412143e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58425,2.1835812067234433e-12,-1.2323653547117946e-11,0.0021835812067234435,-0.012323653547117947,-1.0140072340394502e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.5845,2.2012255826995354e-12,-1.2223929993001334e-11,0.0022012255826995356,-0.012223929993001334,-1.00227044103018e-11
4,janus_on_c_support,C-supported Janus,with EDL,0.58475,2.2190125683468617e-12,-1.2125013461897775e-11,0.0022190125683468616,-0.012125013461897774,-9.906000893550914e-12
4,janus_on_c_support,C-supported Janus,with EDL,0.585,2.2369433165768265e-12,-1.2026897422450793e-11,0.0022369433165768267,-0.012026897422450793,-9.789954105873966e-12
4,janus_on_c_support,C-supported Janus,with EDL,0.58525,2.2550189896236045e-12,-1.1929575396166588e-11,0.0022550189896236045,-0.011929575396166589,-9.674556406542983e-12
4,janus_on_c_support,C-supported Janus,with EDL,0.5855,2.273240759119551e-12,-1.1833040956986368e-11,0.002273240759119551,-0.011833040956986368,-9.559800197866817e-12
