condition,C_tot_M,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,j_Au_A_per_m2,j_Pd_A_per_m2
with EDL,1.0,0.5086131386861314,2.4765614830033215e-12,-3.128971740900219e-12,0.0024765614830033218,-0.003128971740900219,0.12382807415016606,-0.15644858704501094
with EDL,1.0,0.5088633993743483,2.4908370568228323e-12,-3.1110388669115176e-12,0.002490837056822832,-0.0031110388669115174,0.12454185284114161,-0.15555194334557587
with EDL,1.0,0.5091136600625652,2.5051949189316857e-12,-3.0932087704472314e-12,0.0025051949189316856,-0.0030932087704472313,0.12525974594658426,-0.15466043852236155
with EDL,1.0,0.5093639207507821,2.5196355436619485e-12,-3.0754808624651613e-12,0.0025196355436619485,-0.003075480862465161,0.12598177718309742,-0.15377404312325804
with EDL,1.0,0.509614181438999,2.534159408079884e-12,-3.0578545572990483e-12,0.002534159408079884,-0.0030578545572990485,0.12670797040399417,-0.1528927278649524
with EDL,1.0,0.5098644421272158,2.548766992001682e-12,-3.040329272639222e-12,0.002548766992001682,-0.003040329272639222,0.12743834960008407,-0.15201646363196109
with EDL,1.0,0.5101147028154327,2.563458778009324e-12,-3.022904429513373e-12,0.002563458778009324,-0.003022904429513373,0.1281729389004662,-0.15114522147566864
with EDL,1.0,0.5103649635036497,2.5782352514665426e-12,-3.0055794522674078e-12,0.0025782352514665424,-0.003005579452267408,0.12891176257332712,-0.15027897261337037
with EDL,1.0,0.5106152241918666,2.5930969005348088e-12,-2.988353768546456e-12,0.0025930969005348086,-0.002988353768546456,0.12965484502674043,-0.14941768842732278
with EDL,1.0,0.5108654848800834,2.608044216189514e-12,-2.971226809275936e-12,0.002608044216189514,-0.002971226809275936,0.1304022108094757,-0.1485613404637968
with EDL,1.0,0.5111157455683003,2.6230776922361567e-12,-2.9541980086427713e-12,0.0026230776922361566,-0.0029541980086427713,0.13115388461180782,-0.14770990043213855
with EDL,1.0,0.5113660062565172,2.638197825326665e-12,-2.937266804076689e-12,0.002638197825326665,-0.002937266804076689,0.13190989126633323,-0.14686334020383443
with EDL,1.0,0.5116162669447342,2.6534051149758123e-12,-2.920432636231643e-12,0.0026534051149758125,-0.002920432636231643,0.1326702557487906,-0.14602163181158215
with EDL,1.0,0.511866527632951,2.668700063577684e-12,-2.903694948967339e-12,0.002668700063577684,-0.0029036949489673392,0.13343500317888418,-0.14518474744836693
with EDL,1.0,0.5121167883211679,2.6840831764223296e-12,-2.88705318933084e-12,0.0026840831764223297,-0.00288705318933084,0.13420415882111647,-0.144352659466542
with EDL,1.0,0.5123670490093848,2.6995549617124184e-12,-2.8705068075383177e-12,0.0026995549617124183,-0.0028705068075383176,0.1349777480856209,-0.14352534037691586
with EDL,1.0,0.5126173096976017,2.7151159305800375e-12,-2.8540552569568843e-12,0.0027151159305800377,-0.0028540552569568845,0.13575579652900185,-0.1427027628478442
with EDL,1.0,0.5128675703858185,2.7307665971035784e-12,-2.8376979940865322e-12,0.0027307665971035783,-0.0028376979940865324,0.1365383298551789,-0.1418848997043266
with EDL,1.0,0.5131178310740354,2.7465074783247215e-12,-2.8214344785421883e-12,0.0027465074783247214,-0.0028214344785421883,0.13732537391623606,-0.1410717239271094
with EDL,1.0,0.5133680917622524,2.76233909426552e-12,-2.8052641730358367e-12,0.00276233909426552,-0.0028052641730358365,0.13811695471327598,-0.14026320865179182
with EDL,1.0,0.5136183524504693,2.7782619679455596e-12,-2.789186543358811e-12,0.00277826196794556,-0.002789186543358811,0.13891309839727797,-0.13945932716794054
with EDL,1.0,0.5138686131386861,2.7942766253992703e-12,-2.7732010583641e-12,0.00279427662539927,-0.0027732010583641,0.1397138312699635,-0.138660052918205
with EDL,1.0,0.514118873826903,2.8103835956932826e-12,-2.7573071899488247e-12,0.0028103835956932825,-0.0027573071899488245,0.1405191797846641,-0.13786535949744122
with EDL,1.0,0.5143691345151199,2.826583410943908e-12,-2.7415044130367963e-12,0.002826583410943908,-0.0027415044130367962,0.14132917054719538,-0.1370752206518398
with EDL,1.0,0.5146193952033369,2.842876606334736e-12,-2.7257922055611432e-12,0.0028428766063347357,-0.002725792205561143,0.14214383031673677,-0.13628961027805714
with EDL,1.0,0.5148696558915538,2.85926372013426e-12,-2.71017004844711e-12,0.0028592637201342603,-0.00271017004844711,0.14296318600671298,-0.1355085024223555
with EDL,1.0,0.5151199165797706,2.8757452937137455e-12,-2.6946374255948592e-12,0.0028757452937137455,-0.0026946374255948594,0.14378726468568725,-0.13473187127974295
with EDL,1.0,0.5153701772679875,2.89232187156504e-12,-2.6791938238624475e-12,0.00289232187156504,-0.0026791938238624477,0.14461609357825198,-0.13395969119312237
with EDL,1.0,0.5156204379562044,2.9089940013186103e-12,-2.6638387330488702e-12,0.0029089940013186104,-0.0026638387330488703,0.1454497000659305,-0.1331919366524435
with EDL,1.0,0.5158706986444213,2.925762233761593e-12,-2.64857164587721e-12,0.002925762233761593,-0.00264857164587721,0.14628811168807965,-0.13242858229386048
with EDL,1.0,0.5161209593326381,2.9426271228560338e-12,-2.6333920579778637e-12,0.0029426271228560337,-0.002633392057977864,0.14713135614280168,-0.13166960289889318
with EDL,1.0,0.5163712200208551,2.9595892257571512e-12,-2.618299467871891e-12,0.002959589225757151,-0.002618299467871891,0.14797946128785755,-0.13091497339359454
with EDL,1.0,0.516621480709072,2.976649102831754e-12,-2.6032933769544568e-12,0.002976649102831754,-0.002603293376954457,0.1488324551415877,-0.13016466884772282
with EDL,1.0,0.5168717413972889,2.9938073176767703e-12,-2.588373289478335e-12,0.00299380731767677,-0.002588373289478335,0.1496903658838385,-0.12941866447391673
with EDL,1.0,0.5171220020855057,3.0110644371378484e-12,-2.573538712537545e-12,0.0030110644371378484,-0.0025735387125375452,0.1505532218568924,-0.12867693562687724
with EDL,1.0,0.5173722627737226,3.0284210313280903e-12,-2.558789156051073e-12,0.00302842103132809,-0.0025587891560510732,0.1514210515664045,-0.12793945780255364
with EDL,1.0,0.5176225234619395,3.0458776736468838e-12,-2.5441241327466703e-12,0.0030458776736468837,-0.0025441241327466705,0.15229388368234417,-0.1272062066373335
with EDL,1.0,0.5178727841501565,3.063434940798859e-12,-2.5295431581447555e-12,0.003063434940798859,-0.0025295431581447555,0.15317174703994293,-0.12647715790723776
with EDL,1.0,0.5181230448383733,3.0810934128128933e-12,-2.515045750542429e-12,0.0030810934128128933,-0.002515045750542429,0.15405467064064465,-0.12575228752712145
with EDL,1.0,0.5183733055265902,3.0988536730613435e-12,-2.5006314309975296e-12,0.0030988536730613436,-0.0025006314309975295,0.15494268365306715,-0.12503157154987646
with EDL,1.0,0.5186235662148071,3.1167163082792705e-12,-2.4862997233128285e-12,0.0031167163082792704,-0.0024862997233128284,0.15583581541396352,-0.12431498616564142
with EDL,1.0,0.518873826903024,3.134681908583837e-12,-2.4720501540203028e-12,0.003134681908583837,-0.002472050154020303,0.15673409542919184,-0.12360250770101514
with EDL,1.0,0.5191240875912408,3.1527510674938005e-12,-2.4578822523654794e-12,0.0031527510674938006,-0.0024578822523654794,0.15763755337469001,-0.12289411261827396
with EDL,1.0,0.5193743482794577,3.170924381949122e-12,-2.4437955502918918e-12,0.0031709243819491224,-0.002443795550291892,0.1585462190974561,-0.12218977751459457
with EDL,1.0,0.5196246089676747,3.1892024523306932e-12,-2.4297895824256093e-12,0.0031892024523306932,-0.0024297895824256094,0.15946012261653464,-0.12148947912128046
with EDL,1.0,0.5198748696558916,3.207585882480147e-12,-2.4158638860598882e-12,0.0032075858824801473,-0.002415863886059888,0.16037929412400734,-0.1207931943029944
with EDL,1.0,0.5201251303441085,3.2260752797198413e-12,-2.4020180011398468e-12,0.003226075279719841,-0.0024020180011398466,0.16130376398599205,-0.12010090005699232
with EDL,1.0,0.5203753910323253,3.2446712548728976e-12,-2.3882514702472897e-12,0.0032446712548728977,-0.0023882514702472895,0.16223356274364487,-0.11941257351236448
with EDL,1.0,0.5206256517205422,3.2633744222833912e-12,-2.3745638385856028e-12,0.0032633744222833913,-0.002374563838585603,0.16316872111416955,-0.11872819192928014
with EDL,1.0,0.5208759124087592,3.2821853998366556e-12,-2.360954653964699e-12,0.0032821853998366555,-0.002360954653964699,0.16410926999183276,-0.11804773269823494
with EDL,1.0,0.5211261730969761,3.3011048089796373e-12,-2.3474234667861257e-12,0.003301104808979637,-0.0023474234667861258,0.16505524044898184,-0.11737117333930627
with EDL,1.0,0.5213764337851929,3.3201332747415276e-12,-2.3339698300281647e-12,0.0033201332747415276,-0.0023339698300281647,0.16600666373707637,-0.11669849150140822
with EDL,1.0,0.5216266944734098,3.3392714257543223e-12,-2.3205932992310886e-12,0.0033392714257543224,-0.0023205932992310884,0.1669635712877161,-0.11602966496155442
with EDL,1.0,0.5218769551616267,3.3585198942736444e-12,-2.3072934324824794e-12,0.003358519894273644,-0.0023072934324824793,0.1679259947136822,-0.11536467162412396
with EDL,1.0,0.5221272158498436,3.3778793161995873e-12,-2.2940697904026176e-12,0.003377879316199587,-0.0022940697904026176,0.16889396580997934,-0.11470348952013086
with EDL,1.0,0.5223774765380604,3.3973503310977695e-12,-2.280921936129974e-12,0.0033973503310977694,-0.002280921936129974,0.16986751655488846,-0.11404609680649869
with EDL,1.0,0.5226277372262774,3.416933582220424e-12,-2.267849435306771e-12,0.0034169335822204243,-0.002267849435306771,0.1708466791110212,-0.11339247176533854
with EDL,1.0,0.5228779979144943,3.4366297165276602e-12,-2.2548518560646492e-12,0.00343662971652766,-0.0022548518560646493,0.171831485826383,-0.11274259280323244
with EDL,1.0,0.5231282586027112,3.4564393847088553e-12,-2.2419287690103816e-12,0.0034564393847088554,-0.0022419287690103817,0.17282196923544274,-0.11209643845051907
with EDL,1.0,0.523378519290928,3.4763632412041303e-12,-2.2290797472116928e-12,0.00347636324120413,-0.002229079747211693,0.1738181620602065,-0.11145398736058464
with EDL,1.0,0.5236287799791449,3.496401944225979e-12,-2.2163043661831593e-12,0.003496401944225979,-0.0022163043661831594,0.17482009721129893,-0.11081521830915796
with EDL,1.0,0.5238790406673619,3.5165561557810214e-12,-2.2036022038721795e-12,0.0035165561557810214,-0.0022036022038721794,0.17582780778905105,-0.11018011019360896
with EDL,1.0,0.5241293013555788,3.5368265416918274e-12,-2.190972840645046e-12,0.0035368265416918275,-0.002190972840645046,0.17684132708459135,-0.10954864203225229
with EDL,1.0,0.5243795620437957,3.557213771618987e-12,-2.1784158592730577e-12,0.003557213771618987,-0.0021784158592730576,0.17786068858094933,-0.10892079296365288
