L_support_nm,x_nm,material,phi_RP_V,sigma_C_per_m2,sigma_uC_per_cm2
0.0,3.050610122024404,Au,-0.15368432125703865,-0.03512413692518757,-3.5124136925187575
0.0,3.0606121224244855,Au,-0.15368440347473908,-0.03512412048164749,-3.512412048164749
0.0,3.070614122824564,Au,-0.1536844422443393,-0.03512411272772744,-3.512411272772744
0.0,3.080616123224646,Au,-0.15368442272921118,-0.035124116630753065,-3.5124116630753064
0.0,3.090618123624725,Au,-0.15368435066546562,-0.03512413104350218,-3.512413104350218
0.0,3.1006201240248035,Au,-0.15368425034138822,-0.03512415110831766,-3.512415110831766
0.0,3.1106221244248853,Au,-0.15368415602521637,-0.03512416997155203,-3.512416997155203
0.0,3.1206241248249635,Au,-0.15368409986668707,-0.03512418120325789,-3.5124181203257887
0.0,3.130626125225046,Au,-0.15368410054371173,-0.03512418106785296,-3.5124181067852955
0.0,3.140628125625125,Au,-0.15368415666345123,-0.03512416984390506,-3.512416984390506
0.0,3.1506301260252063,Au,-0.1536842472491832,-0.035124151726758666,-3.512415172675867
0.0,3.1606321264252846,Au,-0.153684339142788,-0.035124133348037705,-3.5124133348037705
0.0,3.1706341268253633,Au,-0.15368439871059306,-0.03512412143447669,-3.512412143447669
0.0,3.180636127225445,Au,-0.15368440372006048,-0.03512412043258321,-3.512412043258321
0.0,3.1906381276255242,Au,-0.1536843511934449,-0.035124130937906325,-3.5124130937906326
0.0,3.200640128025605,Au,-0.15368425846412362,-0.03512414948377058,-3.512414948377058
0.0,3.2106421284256843,Au,-0.15368415706087013,-0.03512416976442128,-3.512416976442128
0.0,3.2206441288257666,Au,-0.15368408157787364,-0.03512418486102058,-3.5124184861020575
0.0,3.230646129225845,Au,-0.15368405745946423,-0.035124189684702455,-3.5124189684702456
0.0,3.2406481296259266,Au,-0.15368409201277017,-0.03512418277404127,-3.512418277404127
0.0,3.250650130026005,Au,-0.15368417182274824,-0.03512416681204566,-3.5124166812045656
0.0,3.2606521304260867,Au,-0.15368426748403535,-0.035124147679788234,-3.5124147679788233
0.0,3.270654130826166,Au,-0.15368434398057573,-0.03512413238048016,-3.5124132380480155
0.0,3.2806561312262446,Au,-0.1536843730491772,-0.03512412656675986,-3.512412656675986
0.0,3.290658131626326,Au,-0.1536843431616685,-0.0351241325442616,-3.51241325442616
0.0,3.3006601320264046,Au,-0.15368426360010015,-0.03512414845657527,-3.5124148456575273
0.0,3.3106621324264864,Au,-0.15368416118441397,-0.035124168939712506,-3.512416893971251
0.0,3.3206641328265656,Au,-0.15368407080620491,-0.03512418701535432,-3.5124187015354322
0.0,3.330666133226644,Au,-0.1536840231097178,-0.035124196554651745,-3.5124196554651745
0.0,3.3406681336267257,Au,-0.15368403366945133,-0.03512419444270504,-3.5124194442705035
0.0,3.350670134026804,Au,-0.15368409748642115,-0.03512418167931108,-3.5124181679311075
0.0,3.360672134426886,Au,-0.15368419074797632,-0.03512416302700004,-3.512416302700004
0.0,3.3706741348269644,Au,-0.15368427923165265,-0.035124145330264776,-3.5124145330264778
0.0,3.3806761352270462,Au,-0.15368433038722598,-0.035124135099150106,-3.5124135099150107
0.0,3.3906781356271254,Au,-0.15368432483146877,-0.03512413621030155,-3.512413621030155
0.0,3.4006801360272036,Au,-0.15368426319637468,-0.03512414853732037,-3.5124148537320368
0.0,3.410682136427286,Au,-0.15368416591133213,-0.035124167994328874,-3.5124167994328874
0.0,3.420684136827364,Au,-0.15368406599427678,-0.035124187977739946,-3.5124187977739947
0.0,3.4306861372274455,Au,-0.1536839973955531,-0.03512420169748468,-3.5124201697484683
0.0,3.4406881376275247,Au,-0.15368398300937555,-0.035124204574720194,-3.5124204574720195
0.0,3.450690138027607,Au,-0.15368402658624383,-0.035124195859346535,-3.5124195859346536
0.0,3.460692138427685,Au,-0.1536841114033059,-0.035124178895934124,-3.5124178895934124
0.0,3.470694138827764,Au,-0.15368420616404196,-0.03512415994378691,-3.5124159943786912
0.0,3.4806961392278453,Au,-0.1536842760459039,-0.035124145967414526,-3.5124145967414524
0.0,3.4906981396279244,Au,-0.15368429499612468,-0.035124142177370365,-3.5124142177370365
0.0,3.500700140028006,Au,-0.15368425493406565,-0.035124150189782176,-3.5124150189782175
0.0,3.510702140428085,Au,-0.15368416860965822,-0.03512416745466366,-3.512416745466366
0.0,3.520704140828163,Au,-0.1536840651068041,-0.035124188155234486,-3.5124188155234486
0.0,3.530706141228245,Au,-0.15368397957755167,-0.03512420526108497,-3.5124205261084973
0.0,3.540708141628327,Au,-0.15368394083059217,-0.03512421301047687,-3.512421301047687
0.0,3.5507101420284055,Au,-0.15368396115629818,-0.03512420894533567,-3.512420894533567
0.0,3.5607121424284847,Au,-0.15368403198199018,-0.035124194780197265,-3.5124194780197264
0.0,3.570714142828566,Au,-0.1536841268933032,-0.03512417579793466,-3.5124175797934662
0.0,3.5807161432286447,Au,-0.15368421095680387,-0.03512415898523453,-3.512415898523453
0.0,3.5907181436287265,Au,-0.15368425305356284,-0.035124150565882736,-3.5124150565882735
0.0,3.600720144028805,Au,-0.15368423686920837,-0.035124153802753626,-3.5124153802753626
0.0,3.610722144428884,Au,-0.15368416665920498,-0.035124167844754306,-3.5124167844754304
0.0,3.6207241448289658,Au,-0.15368406575196614,-0.035124188026202076,-3.5124188026202074
0.0,3.630726145229047,Au,-0.1536839683163469,-0.03512420751332592,-3.5124207513325922
0.0,3.6407281456291263,Au,-0.15368390729869827,-0.03512421971685565,-3.512421971685565
0.0,3.6507301460292045,Au,-0.15368390278815558,-0.03512422061896419,-3.512422061896419
0.0,3.660732146429287,Au,-0.15368395491883216,-0.035124210192828874,-3.5124210192828875
0.0,3.670734146829365,Au,-0.1536840438166594,-0.03512419241326342,-3.5124192413263424
0.0,3.680736147229447,Au,-0.1536841366116878,-0.03512417385425774,-3.512417385425774
0.0,3.6907381476295256,Au,-0.15368419904165456,-0.03512416136826439,-3.512416136826439
0.0,3.7007401480296043,Au,-0.1536842075506045,-0.035124159666474405,-3.5124159666474406
0.0,3.710742148429686,Au,-0.15368415761033083,-0.035124169654529136,-3.5124169654529136
0.0,3.720744148829765,Au,-0.1536840653249857,-0.03512418811159816,-3.512418811159816
0.0,3.7307461492298466,Au,-0.15368396175026405,-0.03512420882654249,-3.512420882654249
0.0,3.7407481496299253,Au,-0.15368388193106186,-0.03512422479038293,-3.512422479038293
0.0,3.7507501500300076,Au,-0.15368385252719236,-0.03512423067115683,-3.512423067115683
0.0,3.7607521504300863,Au,-0.15368388239645456,-0.03512422469730439,-3.512422469730439
0.0,3.770754150830167,Au,-0.15368395946134458,-0.035124209284326385,-3.5124209284326384
0.0,3.780756151230246,Au,-0.1536840549677267,-0.035124190183049964,-3.512419018304996
0.0,3.7907581516303246,Au,-0.15368413363381456,-0.035124174449832395,-3.5124174449832393
0.0,3.800760152030406,Au,-0.15368416610731367,-0.03512416795513257,-3.512416795513257
0.0,3.8107621524304855,Au,-0.15368413933241606,-0.03512417331011209,-3.5124173310112092
0.0,3.8207641528305674,Au,-0.1536840611651229,-0.03512418894357072,-3.512418894357072
0.0,3.830766153230645,Au,-0.15368395760534412,-0.03512420965552648,-3.5124209655526477
0.0,3.8407681536307248,Au,-0.1536838636209698,-0.03512422845240134,-3.512422845240134
0.0,3.850770154030806,Au,-0.15368381080226998,-0.035124239016141305,-3.5124239016141305
0.0,3.860772154430888,Au,-0.15368381620528493,-0.035124237935538316,-3.5124237935538316
0.0,3.8707741548309667,Au,-0.15368387632429964,-0.03512422591173538,-3.5124225911735376
0.0,3.8807761552310454,Au,-0.1536839683234939,-0.03512420751189652,-3.5124207511896524
0.0,3.8907781556311267,Au,-0.1536840580950577,-0.035124189557583764,-3.5124189557583763
0.0,3.9007801560312054,Au,-0.15368411230029022,-0.03512417871653726,-3.5124178716537258
0.0,3.9107821564312872,Au,-0.15368411014282732,-0.03512417914802984,-3.5124179148029837
0.0,3.920784156831366,Au,-0.15368405071640112,-0.03512419103331508,-3.5124191033315078
0.0,3.9307861572314446,Au,-0.15368395333103502,-0.0351242105103883,-3.51242105103883
0.0,3.940788157631527,Au,-0.153683850700299,-0.0351242310365355,-3.5124231036535503
0.0,3.9507901580316087,Au,-0.15368377739319947,-0.03512424569795541,-3.5124245697955407
0.0,3.9607921584316865,Au,-0.1536837576272367,-0.03512424965114796,-3.512424965114796
0.0,3.970794158831766,Au,-0.15368379671309418,-0.035124241833976465,-3.5124241833976466
0.0,3.9807961592318475,Au,-0.15368387917326645,-0.03512422534194201,-3.5124225341942013
0.0,3.990798159631926,Au,-0.1536839742011109,-0.03512420633637312,-3.512420633637312
0.0,4.000800160032008,Au,-0.15368404653485868,-0.03512419186962357,-3.5124191869623567
0.0,4.010802160432087,Au,-0.15368406890833755,-0.03512418739492779,-3.5124187394927793
0.0,4.0208041608321645,Au,-0.15368403168213504,-0.035124194840168294,-3.5124194840168292
0.0,4.030806161232246,Au,-0.15368394625321494,-0.03512421192595232,-3.5124211925952316
0.0,4.0408081616323255,Au,-0.15368384103695676,-0.03512423296920395,-3.512423296920395
0.0,4.050810162032407,Au,-0.15368375143811247,-0.03512425088897281,-3.512425088897281
0.0,4.060812162432486,Au,-0.15368370735034811,-0.03512425970652568,-3.5124259706525685
0.0,4.070814162832565,Au,-0.15368372259791513,-0.03512425665701228,-3.512425665701228
0.0,4.080816163232646,Au,-0.15368379004858435,-0.035124243166878434,-3.5124243166878433
0.0,4.090818163632726,Au,-0.1536838841254703,-0.03512422435150125,-3.5124224351501248
0.0,4.1008201640328075,Au,-0.15368396983313218,-0.035124207209968866,-3.5124207209968867
0.0,4.110822164432886,Au,-0.15368401511263718,-0.035124198154067865,-3.5124198154067865
0.0,4.120824164832964,Au,-0.15368400216367614,-0.03512420074386007,-3.5124200743860072
0.0,4.130826165233046,Au,-0.1536839337351487,-0.035124214429565564,-3.5124214429565566
0.0,4.140828165633128,Au,-0.1536838321611495,-0.0351242347443654,-3.51242347443654
0.0,4.150830166033206,Au,-0.15368373148039757,-0.035124254880515786,-3.5124254880515786
0.0,4.160832166433286,Au,-0.1536836654197345,-0.0351242680926484,-3.5124268092648405
0.0,4.170834166833367,Au,-0.15368365548379315,-0.03512427007983667,-3.5124270079836672
0.0,4.180836167233446,Au,-0.1536837033568196,-0.03512426050523138,-3.512426050523138
0.0,4.190838167633528,Au,-0.15368379030128218,-0.03512424311633887,-3.512424311633887
0.0,4.200840168033605,Au,-0.15368388376795877,-0.03512422442300355,-3.512422442300355
0.0,4.210842168433685,Au,-0.15368394888565556,-0.03512421139946419,-3.512421139946419
0.0,4.220844168833767,Au,-0.15368396077473992,-0.03512420902164732,-3.512420902164732
0.0,4.230846169233848,Au,-0.15368391333641965,-0.035124218509311377,-3.512421850931138
0.0,4.240848169633927,Au,-0.153683821412756,-0.035124236894044106,-3.5124236894044105
0.0,4.250850170034005,Au,-0.1536837155524062,-0.035124258066114064,-3.5124258066114065
0.0,4.260852170434088,Au,-0.1536836312280029,-0.03512427493099472,-3.512427493099472
0.0,4.270854170834166,Au,-0.15368359631103365,-0.03512428191438857,-3.512428191438857
0.0,4.280856171234247,Au,-0.15368362122672305,-0.03512427693125069,-3.512427693125069
0.0,4.290858171634327,Au,-0.15368369526649645,-0.035124262123296016,-3.5124262123296015
0.0,4.300860172034405,Au,-0.1536837903623423,-0.03512424310412684,-3.5124243104126838
0.0,4.310862172434487,Au,-0.15368387099274974,-0.035124226978045354,-3.5124226978045354
0.0,4.320864172834566,Au,-0.1536839067241664,-0.035124219831762026,-3.5124219831762025
0.0,4.3308661732346465,Au,-0.1536838829600118,-0.035124224584592946,-3.5124224584592945
0.0,4.3408681736347265,Au,-0.15368380610075044,-0.035124239956445216,-3.5124239956445216
0.0,4.350870174034808,Au,-0.15368370129086784,-0.03512426091842174,-3.512426091842174
0.0,4.360872174434887,Au,-0.15368360354582228,-0.035124280467430845,-3.5124280467430844
0.0,4.370874174834968,Au,-0.15368354539007742,-0.03512429209857982,-3.512429209857982
0.0,4.380876175235047,Au,-0.15368354537050707,-0.03512429210249389,-3.512429210249389
0.0,4.390878175635126,Au,-0.15368360150182578,-0.035124280876230145,-3.5124280876230145
0.0,4.400880176035208,Au,-0.15368369196044873,-0.035124262784505554,-3.5124262784505556
0.0,4.410882176435287,Au,-0.1536837827842935,-0.0351242446197366,-3.51242446197366
0.0,4.420884176835368,Au,-0.15368383986187392,-0.03512423320422052,-3.512423320422052
0.0,4.430886177235446,Au,-0.15368384097838653,-0.035124232980918,-3.5124232980917998
0.0,4.440888177635526,Au,-0.15368378366484836,-0.03512424444362563,-3.512424444362563
0.0,4.450890178035607,Au,-0.15368368607696725,-0.03512426396120185,-3.512426396120185
0.0,4.460892178435688,Au,-0.15368358059090456,-0.03512428505841439,-3.512428505841439
0.0,4.470894178835768,Au,-0.15368350237494183,-0.035124300701606936,-3.5124300701606934
0.0,4.480896179235845,Au,-0.15368347697105078,-0.035124305782385144,-3.5124305782385146
0.0,4.490898179635928,Au,-0.15368351127147686,-0.03512429892229993,-3.512429892229993
0.0,4.500900180036006,Au,-0.15368359107807206,-0.03512428296098089,-3.512428296098089
0.0,4.510902180436088,Au,-0.15368368610864314,-0.035124263954866675,-3.5124263954866675
0.0,4.520904180836167,Au,-0.15368376068504916,-0.03512424903958547,-3.512424903958547
0.0,4.5309061812362454,Au,-0.1536837863306863,-0.03512424391045804,-3.512424391045804
0.0,4.540908181636328,Au,-0.15368375182937116,-0.03512425081072107,-3.5124250810721067
0.0,4.550910182036409,Au,-0.15368366719248644,-0.035124267738098014,-3.5124267738098016
0.0,4.560912182436487,Au,-0.15368356013122303,-0.0351242891503507,-3.51242891503507
0.0,4.5709141828365665,Au,-0.1536834662769877,-0.035124307921197764,-3.5124307921197766
0.0,4.580916183236647,Au,-0.15368341660126905,-0.03512431785634149,-3.512431785634149
0.0,4.590918183636727,Au,-0.15368342647652333,-0.035124315881290634,-3.5124315881290635
0.0,4.600920184036809,Au,-0.15368349024172193,-0.03512430312825092,-3.5124303128250918
0.0,4.610922184436887,Au,-0.15368358319373687,-0.03512428453784793,-3.512428453784793
0.0,4.620924184836966,Au,-0.15368367030403507,-0.03512426711578829,-3.512426711578829
0.0,4.630926185237048,Au,-0.15368371858494556,-0.03512425745960619,-3.5124257459606194
0.0,4.640928185637127,Au,-0.15368370873978385,-0.03512425942863853,-3.512425942863853
0.0,4.6509301860372085,Au,-0.15368364198242085,-0.03512427278011113,-3.5124272780111134
0.0,4.660932186437287,Au,-0.15368353961621345,-0.03512429325335261,-3.512429325335261
0.0,4.670934186837365,Au,-0.15368343551830158,-0.03512431407293499,-3.512431407293499
0.0,4.680936187237447,Au,-0.15368336418074258,-0.035124328340446785,-3.5124328340446787
0.0,4.690938187637529,Au,-0.15368334853001325,-0.03512433147059265,-3.512433147059265
0.0,4.700940188037608,Au,-0.15368339182625448,-0.03512432281134441,-3.5124322811344406
0.0,4.710942188437686,Au,-0.15368347650452668,-0.035124305875689966,-3.5124305875689967
0.0,4.720944188837769,Au,-0.15368357036988953,-0.0351242871026174,-3.51242871026174
0.0,4.730946189237846,Au,-0.15368363796132944,-0.035124273584329416,-3.5124273584329417
0.0,4.740948189637929,Au,-0.15368365307339105,-0.035124270561917095,-3.5124270561917097
0.0,4.750950190038007,Au,-0.15368360801400238,-0.035124279573794825,-3.5124279573794825
0.0,4.760952190438086,Au,-0.15368351632791816,-0.035124297911011675,-3.5124297911011673
0.0,4.770954190838168,Au,-0.15368340802151179,-0.03512431957229294,-3.5124319572292944
0.0,4.78095619123825,Au,-0.15368331897240028,-0.03512433738211525,-3.512433738211525
0.0,4.790958191638328,Au,-0.15368327826160852,-0.0351243455242736,-3.5124345524273597
0.0,4.800960192038406,Au,-0.15368329790105353,-0.0351243415963846,-3.5124341596384596
0.0,4.810962192438488,Au,-0.15368336858496862,-0.03512432745960158,-3.512432745960158
0.0,4.820964192838568,Au,-0.1536834629679342,-0.03512430858300846,-3.512430858300846
0.0,4.830966193238649,Au,-0.15368354531481696,-0.03512429211363191,-3.512429211363191
0.0,4.840968193638728,Au,-0.15368358411723934,-0.035124284353147434,-3.5124284353147432
0.0,4.850970194038807,Au,-0.1536835632222835,-0.03512428853213861,-3.512428853213861
0.0,4.8609721944388875,Au,-0.153683487542796,-0.0351243036680361,-3.5124303668036103
0.0,4.8709741948389675,Au,-0.15368338133061404,-0.035124324910472494,-3.5124324910472495
0.0,4.8809761952390485,Au,-0.1536832796196094,-0.035124345252673425,-3.5124345252673423
0.0,4.890978195639128,Au,-0.1536832158577409,-0.035124358005047124,-3.5124358005047123
0.0,4.900980196039206,Au,-0.15368321009431177,-0.03512435915773295,-3.5124359157732954
0.0,4.910982196439288,Au,-0.15368326189427756,-0.03512434879773979,-3.512434879773979
0.0,4.920984196839367,Au,-0.15368335048376336,-0.035124331079842634,-3.5124331079842634
0.0,4.930986197239448,Au,-0.15368344207823742,-0.035124312760947816,-3.5124312760947816
0.0,4.940988197639528,Au,-0.15368350180828352,-0.0351243008149386,-3.51243008149386
0.0,4.950990198039609,Au,-0.15368350603322012,-0.03512429996995128,-3.512429996995128
0.0,4.960992198439687,Au,-0.1536834506942153,-0.035124311037752244,-3.5124311037752243
0.0,4.97099419883977,Au,-0.15368335275542835,-0.03512433062550963,-3.512433062550963
0.0,4.980996199239848,Au,-0.1536832442215018,-0.03512435233229494,-3.512435233229494
0.0,4.990998199639927,Au,-0.15368316084112266,-0.03512436900837077,-3.512436900837077
0.0,5.001000200040009,Au,-0.1536831294838541,-0.03512437527982448,-3.5124375279824482
0.0,5.011002200440086,Au,-0.15368315864754553,-0.0351243694470862,-3.51243694470862
0.0,5.021004200840169,Au,-0.15368323544986967,-0.035124354086621366,-3.5124354086621365
0.0,5.031006201240247,Au,-0.1536833301690334,-0.03512433514278862,-3.512433514278862
0.0,5.041008201640326,Au,-0.153683406733177,-0.0351243198299599,-3.5124319829959902
0.0,5.051010202040407,Au,-0.15368343545654042,-0.03512431408528722,-3.512431408528722
0.0,5.061012202440489,Au,-0.15368340352556395,-0.03512432047148251,-3.5124320471482515
0.0,5.071014202840569,Au,-0.15368331953083555,-0.03512433727042819,-3.5124337270428194
0.0,5.0810162032406465,Au,-0.1536832104420255,-0.035124359088190206,-3.5124359088190205
0.0,5.091018203640728,Au,-0.1536831120909996,-0.03512437875839538,-3.512437875839538
0.0,5.1010202040408075,Au,-0.15368305652135247,-0.03512438987232481,-3.512438987232481
0.0,5.111022204440888,Au,-0.15368306067057794,-0.03512438904247971,-3.512438904247971
0.0,5.121024204840968,Au,-0.15368312038230136,-0.03512437710013503,-3.512437710013503
0.0,5.131026205241047,Au,-0.1536832118653614,-0.03512435880352302,-3.512435880352302
0.0,5.141028205641128,Au,-0.15368330008753542,-0.03512434115908822,-3.512434115908822
0.0,5.151030206041207,Au,-0.15368335114252912,-0.03512433094808948,-3.512433094808948
0.0,5.161032206441289,Au,-0.15368334422447646,-0.03512433233170001,-3.512433233170001
