L_support_nm,case_label,E_V,I_Au_abs_A,I_Pd_abs_A,I_total_abs_A,I_Au_current_1e_minus_3_uA,I_Pd_current_1e_minus_3_uA,I_total_current_1e_minus_3_uA,E_mix_with_V,i_mix_abs_with_A,i_mix_current_1e_minus_3_uA,i_mix_avg_with_A_per_m2,E_mix_no_V,i_mix_abs_no_A,i_mix_current_no_1e_minus_3_uA,i_mix_avg_no_A_per_m2
0.0,0 nm,0.5745780108910551,1.9293908898573084e-11,-9.357861813442376e-11,-7.428470923585067e-11,0.019293908898573082,-0.09357861813442375,-0.07428470923585066,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5747404604812908,1.9383972212377886e-11,-9.309658647353941e-11,-7.371261426116151e-11,0.019383972212377885,-0.0930965864735394,-0.0737126142611615,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5749029100715266,1.9474455975941286e-11,-9.261703789612928e-11,-7.314258192018799e-11,0.019474455975941284,-0.09261703789612928,-0.07314258192018798,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5750653596617624,1.956536215226198e-11,-9.213995961063478e-11,-7.25745974583728e-11,0.01956536215226198,-0.09213995961063477,-0.0725745974583728,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5752278092519982,1.9656692713504448e-11,-9.166533889139492e-11,-7.200864617789048e-11,0.019656692713504446,-0.09166533889139492,-0.07200864617789048,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.575390258842234,1.9748449641041626e-11,-9.119316307830699e-11,-7.144471343726537e-11,0.019748449641041624,-0.09119316307830698,-0.07144471343726536,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5755527084324699,1.9840634925498163e-11,-9.072341957648891e-11,-7.088278465099075e-11,0.019840634925498164,-0.09072341957648891,-0.07088278465099075,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5757151580227056,1.9933250566793204e-11,-9.025609585594378e-11,-7.032284528915059e-11,0.019933250566793202,-0.09025609585594378,-0.07032284528915059,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5758776076129414,2.0026298574184265e-11,-8.979117945122396e-11,-6.97648808770397e-11,0.020026298574184264,-0.08979117945122395,-0.06976488087703969,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
0.0,0 nm,0.5760400572031772,2.0119780966310427e-11,-8.932865796110079e-11,-6.920887699479036e-11,0.020119780966310424,-0.08932865796110079,-0.06920887699479035,0.600694994117024,4.07940366903543e-11,0.0407940366903543,0.0815880733807086,0.4670000000000001,5.878017703936221e-11,0.05878017703936221,0.11756035407872442
