run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,delta_pzc,L_gap_nm
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,9.166666666666665e-07,3.7e-08,1.0,1.2,1.2115276586285881,0.377,5.2506176708998415,5.301057110982646,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,916.6666666666665
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,9.583333333333332e-07,3.7e-08,1.0,1.2,1.2115276586285881,0.377,5.2506176708998415,5.301057110982646,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45489306024245385,0.28842899732130606,0.28842899732130606,8.771754263650004e-10,8.771754263650004e-10,2.0539125955565396e-14,2.0539125955565396e-14,6.246395728085368e-23,6.246395728085368e-23,True,brentq,15,1.0,0.8400940872229865,-0.40883421348779003,0.6340443438113181,-0.23041743044653987,6.888740753944742,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,958.3333333333331
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,9.583333333333332e-07,3.7e-08,1.0,1.2,1.2115276586285881,0.377,5.2506176708998415,5.301057110982646,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,958.3333333333331
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-06,3.7e-08,1.0,1.2,1.2115276586285881,0.377,5.2506176708998415,5.301057110982646,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4549805592198887,0.284645172877466,0.284645172877466,8.656679917774914e-10,8.656679917774914e-10,1.9539925233402755e-14,1.9539925233402755e-14,5.942517016989323e-23,5.942517016989323e-23,True,brentq,15,1.0,0.8400498113404402,-0.4084877746974741,0.6345575853934445,-0.2304221117852745,6.956164466306195,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,1000.0
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-06,3.7e-08,1.0,1.2,1.2115276586285881,0.377,5.2506176708998415,5.301057110982646,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,1000.0
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,0.0,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4688590593978382,0.21584740330621366,0.21584740330621366,6.564389842328798e-10,6.564389842328798e-10,2.7589597273447453e-12,2.7589597273447453e-12,8.390597677880294e-21,8.390597677880294e-21,True,brentq,14,1.0,0.8346759196878121,-0.42601761995583365,0.6263252985123146,-0.2344212326217505,2.3771568628951822,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,0.0
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,0.0,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088796216692117e-11,7.088796216692117e-11,2.155857386580521e-19,2.155857386580521e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,0.0
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,4.166666666666666e-08,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46459705573705146,0.22261567979491012,0.22261567979491012,6.770227877681216e-10,6.770227877681216e-10,3.374539536693533e-11,3.374539536693533e-11,1.0262710006189944e-19,1.0262710006189944e-19,True,brentq,14,1.0,0.8408344591565874,-0.42425405257917354,0.6270354845096736,-0.23088476888051998,6.9025589143107275,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,41.666666666666664
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,4.166666666666666e-08,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088740705540886e-11,7.088740705540886e-11,2.1558405044299045e-19,2.1558405044299045e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,41.666666666666664
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,8.333333333333333e-08,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46407504640472924,0.2259556597909651,0.2259556597909651,6.871803946810853e-10,6.871803946810853e-10,4.836334110969176e-11,4.836334110969176e-11,1.4708345815546075e-19,1.4708345815546075e-19,True,brentq,14,1.0,0.840885538868039,-0.4237214775943545,0.6272674948676028,-0.23088845121837023,6.96399171705705,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,83.33333333333333
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,8.333333333333333e-08,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088785114461871e-11,7.088785114461871e-11,2.1558540101503976e-19,2.1558540101503976e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,83.33333333333333
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1.25e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4632923198962186,0.23107609073945184,0.23107609073945184,7.027527408811032e-10,7.027527408811032e-10,8.235298554204462e-11,8.235298554204462e-11,2.5045337284448387e-19,2.5045337284448387e-19,True,brentq,14,1.0,0.8409959305875122,-0.4229735278025928,0.6275543359747381,-0.2308715379796997,7.038030258106559,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,125.0
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1.25e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.49157212957749513,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088785114461871e-11,7.088785114461871e-11,2.1558540101503976e-19,2.1558540101503976e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,125.0
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1.6666666666666665e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46258375450669403,0.23570962468413806,0.23570962468413806,7.168443272030537e-10,7.168443272030537e-10,1.3213172223025538e-10,1.3213172223025538e-10,4.0184135735337316e-19,4.0184135735337316e-19,True,brentq,14,1.0,0.8411010656227242,-0.4222103775190243,0.6278602973607259,-0.23085844477687284,7.103074403419448,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,166.66666666666666
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1.6666666666666665e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088674092159408e-11,7.088674092159408e-11,2.1558202458491647e-19,2.1558202458491647e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,166.66666666666666
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.083333333333333e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4623307780454188,0.2371843919634369,0.2371843919634369,7.213294158349954e-10,7.213294158349954e-10,1.560852835869042e-10,1.560852835869042e-10,4.746893566568972e-19,4.746893566568972e-19,True,brentq,14,1.0,0.8411409161611084,-0.4213723952220487,0.6282491894973741,-0.23088775050624277,7.2953399877791565,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,208.33333333333331
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.083333333333333e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,208.33333333333331
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.5e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4614347908059376,0.24339625544754406,0.24339625544754406,7.40221046186998e-10,7.40221046186998e-10,2.797384546227022e-10,2.797384546227022e-10,8.50745592444734e-19,8.50745592444734e-19,True,brentq,14,1.0,0.8412681677430067,-0.42082008737029103,0.6285708765948773,-0.2308458266793301,7.157892308838859,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,250.0
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.5e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088751807771132e-11,7.088751807771132e-11,2.1558438808600278e-19,2.1558438808600278e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,250.0
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.9166666666666664e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46149919959021646,0.2425474495501671,0.2425474495501671,7.376396425075914e-10,7.376396425075914e-10,2.6766075467143935e-10,2.6766075467143935e-10,8.14014675294765e-19,8.14014675294765e-19,True,brentq,14,1.0,0.8412901050688808,-0.4199524219889553,0.6289998980179182,-0.23088706592674024,7.3776724993673355,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,291.66666666666663
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,2.9166666666666664e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088751807771132e-11,7.088751807771132e-11,2.1558438808600278e-19,2.1558438808600278e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,291.66666666666663
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,3.333333333333333e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4601105176401403,0.25201379147084507,0.25201379147084507,7.664288509003156e-10,7.664288509003156e-10,-1.8299756154860347e-10,-1.8299756154860347e-10,-5.565354578282344e-19,-5.565354578282344e-19,True,brentq,14,1.0,0.8416348011484224,-0.4183598628178258,0.6294097194497502,-0.23079032322905924,7.311627687628992,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,333.3333333333333
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,3.333333333333333e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088751807771132e-11,7.088751807771132e-11,2.1558438808600278e-19,2.1558438808600278e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,333.3333333333333
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,3.7499999999999996e-07,3.7e-08,1.0,1.2,1.467799267622069,0.377,5.2506176708998415,6.422377309925235,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,41,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.1,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.45922927448709266,0.2591174651969258,0.2591174651969258,7.880326705138175e-10,7.880326705138175e-10,-5.551115123125783e-17,-5.551115123125783e-17,-1.688215061644694e-25,-1.688215061644694e-25,True,brentq,14,1.0,0.8416155078617951,-0.41784140475818526,0.6297821682162451,-0.23083170992993576,7.151003817908116,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,374.99999999999994
