run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.313,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.313,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.3415714285714286,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4433939758869667,0.07050225996272141,0.07050225996272141,2.144127342148062e-09,2.144127342148062e-09,3.227296208052621e-11,3.227296208052621e-11,9.81491096108869e-19,9.81491096108869e-19,True,brentq,15,1.0,0.6248610819651622,-0.22554659162387766,0.32671611748407864,-0.11795295808217296,3.056235794071023,False,with_edl_FULL,0.0001,,,pzc_Au,0.3415714285714286,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.3415714285714286,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.3415714285714286,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.37014285714285716,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4434107397514818,0.07048222418740221,0.07048222418740221,2.143518010564851e-09,2.143518010564851e-09,3.19886200861319e-11,3.19886200861319e-11,9.728436365093593e-19,9.728436365093593e-19,True,brentq,15,1.0,0.6248610819651622,-0.22558990047110297,0.32671611748407864,-0.11795617835756321,3.0568058720923865,False,with_edl_FULL,0.0001,,,pzc_Au,0.37014285714285716,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.37014285714285716,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.37014285714285716,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.39871428571428574,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.443427502627069,0.07046219572906832,0.07046219572906832,2.1429089015071066e-09,2.1429089015071066e-09,3.170649853778684e-11,3.170649853778684e-11,9.642637055123155e-19,9.642637055123155e-19,True,brentq,15,1.0,0.6248610819651622,-0.22563320931832823,0.32671611748407864,-0.1179593986329535,3.0573759134317804,False,with_edl_FULL,0.0001,,,pzc_Au,0.39871428571428574,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.39871428571428574,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.39871428571428574,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.4272857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.44344426451352287,0.07044217458499034,0.07044217458499034,2.142300014891821e-09,2.142300014891821e-09,3.142691662461061e-11,3.142691662461061e-11,9.55761010354342e-19,9.55761010354342e-19,True,brentq,15,1.0,0.6248610819651622,-0.22567651816555345,0.32671611748407864,-0.11796261890834321,3.0579459180815984,False,with_edl_FULL,0.0001,,,pzc_Au,0.4272857142857143,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.4272857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.4272857142857143,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.45585714285714285,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4434610254106391,0.07042216075244108,0.07042216075244108,2.1416913506360546e-09,2.1416913506360546e-09,3.1149222090576245e-11,3.1149222090576245e-11,9.473157145084645e-19,9.473157145084645e-19,True,brentq,15,1.0,0.6248610819651622,-0.22571982701277946,0.32671611748407864,-0.11796583918373384,3.058515886034238,False,with_edl_FULL,0.0001,,,pzc_Au,0.45585714285714285,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.45585714285714285,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.45585714285714285,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.48442857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.44347778531821147,0.07040215422869328,0.07040215422869328,2.141082908656866e-09,2.141082908656866e-09,3.0874414136405903e-11,3.0874414136405903e-11,9.389582058457924e-19,9.389582058457924e-19,True,brentq,15,1.0,0.6248610819651622,-0.2257631358600046,0.32671611748407864,-0.11796905945912382,3.059085817282085,False,with_edl_FULL,0.0001,,,pzc_Au,0.48442857142857143,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.48442857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.48442857142857143,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.44349454423603574,0.07038215501102128,0.07038215501102128,2.140474688871362e-09,2.140474688871362e-09,3.060189601722385e-11,3.060189601722385e-11,9.306703360544132e-19,9.306703360544132e-19,True,brentq,15,1.0,0.6248610819651622,-0.22580644470723008,0.32671611748407864,-0.11797227973451423,3.0596557118175287,False,with_edl_FULL,0.0001,,,pzc_Au,0.513,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.513,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5415714285714286,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4435113021639063,0.07036216309669963,0.07036216309669963,2.1398666911966544e-09,2.1398666911966544e-09,3.0331487321788586e-11,3.0331487321788586e-11,9.224466184353765e-19,9.224466184353765e-19,True,brentq,15,1.0,0.6248610819651622,-0.22584975355445513,0.32671611748407864,-0.11797550000990455,3.0602255696329834,False,with_edl_FULL,0.0001,,,pzc_Au,0.5415714285714286,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5415714285714286,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.5415714285714286,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5701428571428572,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.44352805910161813,0.07034217848300392,0.07034217848300392,2.1392589155498895e-09,2.1392589155498895e-09,3.0063396216917226e-11,3.0063396216917226e-11,9.142933837951635e-19,9.142933837951635e-19,True,brentq,15,1.0,0.6248610819651622,-0.22589306240168053,0.32671611748407864,-0.11797872028529441,3.060795390720802,False,with_edl_FULL,0.0001,,,pzc_Au,0.5701428571428572,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5701428571428572,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.5701428571428572,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5987142857142858,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4435448150489665,0.07032220116721177,0.07032220116721177,2.138651361848273e-09,2.138651361848273e-09,2.9797858625002505e-11,2.9797858625002505e-11,9.06217807047786e-19,9.06217807047786e-19,True,brentq,15,1.0,0.6248610819651622,-0.22593637124890603,0.32671611748407864,-0.11798194056068427,3.061365175073419,False,with_edl_FULL,0.0001,,,pzc_Au,0.5987142857142858,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.5987142857142858,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.5987142857142858,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6272857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4435615700057466,0.07030223114660175,0.07030223114660175,2.1380440300090404e-09,2.1380440300090404e-09,2.9534347190107724e-11,2.9534347190107724e-11,8.982038501501587e-19,8.982038501501587e-19,True,brentq,15,1.0,0.6248610819651622,-0.22597968009613148,0.32671611748407864,-0.11798516083607485,3.0619349226832124,False,with_edl_FULL,0.0001,,,pzc_Au,0.6272857142857143,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6272857142857143,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.6272857142857143,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6558571428571429,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4435783239717529,0.07028226841845232,0.07028226841845232,2.137436919949424e-09,2.137436919949424e-09,2.927326436807931e-11,2.927326436807931e-11,8.902637526614784e-19,8.902637526614784e-19,True,brentq,15,1.0,0.6248610819651622,-0.22602298894335662,0.32671611748407864,-0.11798838111146509,3.0625046335425896,False,with_edl_FULL,0.0001,,,pzc_Au,0.6558571428571429,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6558571428571429,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.6558571428571429,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6844285714285715,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.44359507694678085,0.0702623129800432,0.0702623129800432,2.1368300315866944e-09,2.1368300315866944e-09,2.9014096680768375e-11,2.9014096680768375e-11,8.823818985924246e-19,8.823818985924246e-19,True,brentq,15,1.0,0.6248610819651622,-0.22606629779058202,0.32671611748407864,-0.11799160138685538,3.0630743076439373,False,with_edl_FULL,0.0001,,,pzc_Au,0.6844285714285715,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.6844285714285715,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.6844285714285715,
ofat_compare:pzc_Au:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.7130000000000001,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.4436118289306252,0.07024236482865533,0.07024236482865533,2.136223364838158e-09,2.136223364838158e-09,2.8757204950657922e-11,2.8757204950657922e-11,8.745692613408985e-19,8.745692613408985e-19,True,brentq,15,1.0,0.6248610819651622,-0.22610960663780738,0.32671611748407864,-0.11799482166224518,3.063643944979658,False,with_edl_FULL,0.0001,,,pzc_Au,0.7130000000000001,
ofat_compare:pzc_Au:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.7130000000000001,0.361,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.49157212957749513,0.06555361211259984,0.06555361211259984,1.993628178465674e-09,1.993628178465674e-09,7.0887740122316245e-12,7.0887740122316245e-12,2.1558506337202743e-19,2.1558506337202743e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,without_edl,0.0001,,,pzc_Au,0.7130000000000001,
ofat_compare:pzc_C:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,0.1,3.041217889017721e-08,1.1e-08,1e-08,3.7e-08,1.0,0.00012,1.0,3.77e-05,0.005250617670899842,43.75514725749868,0.0016495690516077001,0.513,0.16099999999999998,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,False,False,15,25,25,BOTH,BOTH,BOTH,0.1,10000.0,0.1,10000.0,0.0,1e-06,FULL,0.37132295271127397,0.08521921246808686,0.08521921246808686,2.5917019344594777e-09,2.5917019344594777e-09,4.85722573273506e-16,4.85722573273506e-16,1.4771881789391073e-23,1.4771881789391073e-23,True,brentq,18,1.0,0.6248610819651622,-0.10116121125613327,0.32671611748407864,-0.052864187319159206,7.800571689727953,False,with_edl_FULL,0.0001,,,pzc_C,0.16099999999999998,
